ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
7350	"ENSG00000120992"	"LYPLA1"	chr8	-	54051011	54051188	54051011	54051146	54055059	54055133	7350	278,358,138,128,492,224,217,425,365	0,4,0,0,11,0,7,2,7	235,374,232,136,66	12,3,3,2,0	141	99	0.128018069411	0.6922189169856156	1.0,0.984,1.0,1.0,0.969,1.0,0.956,0.993,0.973	0.932,0.989,0.982,0.979,1.0	0.01
7351	"ENSG00000120992"	"LYPLA1"	chr8	-	54051011	54051188	54051011	54051146	54062253	54062324	7351	257,338,137,126,475,235,154,413,360	5,4,0,4,8,0,0,0,0	324,377,213,121,67	14,3,0,2,0	141	99	0.0628099938218	0.42560727617382677	0.973,0.983,1.0,0.957,0.977,1.0,1.0,1.0,1.0	0.942,0.989,1.0,0.977,1.0	0.006
7352	"ENSG00000120992"	"LYPLA1"	chr8	-	54051011	54051188	54051011	54051146	54063327	54063375	7352	250,264,129,126,454,211,154,397,356	0,0,0,0,2,0,0,0,0	194,365,164,117,65	7,0,0,0,0	141	99	1	1.0	1.0,1.0,1.0,1.0,0.994,1.0,1.0,1.0,1.0	0.951,1.0,1.0,1.0,1.0	0.009
7353	"ENSG00000120992"	"LYPLA1"	chr8	-	54051011	54051188	54051011	54051146	54065747	54065813	7353	250,265,119,126,439,206,154,397,345	0,0,0,0,0,0,7,0,0	161,349,157,117,65	7,0,0,0,0	141	99	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0,0.939,1.0,1.0	0.942,1.0,1.0,1.0,1.0	0.005
7354	"ENSG00000129219"	"PLD2"	chr17	+	4807983	4808416	4808273	4808416	4807771	4807881	7354	10,0,14,0,0,0,0,2,0	1,0,0,0,0,0,8,0,0	0,9,8,0,0	0,0,0,0,0	389	99	1	1.0	0.718,NA,1.0,NA,NA,NA,0.0,1.0,NA	NA,1.0,1.0,NA,NA	-0.321
7355	"ENSG00000129219"	"PLD2"	chr17	+	4818001	4818385	4818296	4818385	4817145	4817259	7355	31,0,11,0,0,0,18,4,7	0,0,4,0,0,0,0,0,0	2,32,2,2,4	0,0,0,0,0	394	99	1	1.0	1.0,NA,0.409,NA,NA,NA,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0	-0.118
7356	"ENSG00000234156"	"RP11-64P14.7"	chr9	+	122637102	122637236	122637105	122637236	122609914	122610050	7356	4,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0	2,0,0,0,2	0,0,0,0,2	102	99	1	1.0	1.0,NA,NA,NA,1.0,NA,NA,NA,NA	1.0,NA,NA,NA,0.493	0.254
7357	"ENSG00000140600"	"SH3GL3"	chr15	+	83568528	83568672	83568535	83568672	83565133	83565206	7357	0,0,0,2,462,6,0,0,0	0,0,0,0,117,0,2,0,0	2,82,0,0,0	0,13,0,0,0	106	99	1	1.0	NA,NA,NA,1.0,0.787,1.0,0.0,NA,NA	1.0,0.855,NA,NA,NA	-0.231
7360	"ENSG00000181523"	"SGSH"	chr17	-	80214614	80214783	80214614	80214765	80215032	80215138	7360	0,0,2,0,0,0,0,0,2	5,17,67,0,0,0,0,0,42	1,0,0,0,0	12,0,0,0,0	117	99	1	1.0	0.0,0.0,0.025,NA,NA,NA,NA,NA,0.039	0.066,NA,NA,NA,NA	-0.05
7361	"ENSG00000204287"	"HLA-DRA"	chr6	+	32443184	32443466	32443259	32443466	32442447	32442693	7361	27156,16511,22327,6412,13,14909,2127,37669,20466	0,163,85,0,0,0,24,248,63	4323,20843,5962,4189,1362	34,97,30,13,17	174	99	0.715195420616	1.0	1.0,0.983,0.993,1.0,1.0,1.0,0.981,0.989,0.995	0.986,0.992,0.991,0.995,0.979	0.005
7362	"ENSG00000107372"	"ZFAND5"	chr9	-	72360627	72360787	72360627	72360784	72364695	72365235	7362	754,658,162,215,791,161,400,996,700	18,17,3,6,18,8,0,9,28	841,568,576,404,138	51,35,11,2,0	102	99	0.000442020851343	0.011684903060965417	0.976,0.974,0.981,0.972,0.977,0.951,1.0,0.991,0.96	0.941,0.94,0.981,0.995,1.0	0.004
7363	"ENSG00000164985"	"PSIP1"	chr9	-	15470635	15471311	15470635	15471231	15472631	15472750	7363	21,16,6,0,11,27,39,7,10	40,44,4,10,14,9,54,26,37	125,58,43,16,1	66,64,71,18,9	179	99	0.164671810182	0.8162913552488541	0.225,0.167,0.453,0.0,0.303,0.624,0.285,0.13,0.13	0.512,0.334,0.251,0.33,0.058	-0.04
7364	"ENSG00000277791"	"PSMB3"	chr17	+	38760430	38760608	38760507	38760608	38755882	38755990	7364	3878,2496,4014,1272,2110,6470,2269,4645,4087	6,13,0,0,70,13,29,1,7	299,4799,881,1442,1969	0,1,3,0,2	176	99	0.163483732973	0.8131464418779007	0.997,0.991,1.0,1.0,0.944,0.996,0.978,1.0,0.997	1.0,1.0,0.994,1.0,0.998	-0.009
7365	"ENSG00000012048"	"BRCA1"	chr17	-	43076487	43076614	43076487	43076611	43079333	43079399	7365	0,0,0,0,3,0,0,0,1	0,0,0,0,0,0,0,0,0	0,5,0,0,0	0,1,0,0,0	102	99	1	1.0	NA,NA,NA,NA,1.0,NA,NA,NA,1.0	NA,0.829,NA,NA,NA	0.171
7366	"ENSG00000012048"	"BRCA1"	chr17	-	43076487	43076614	43076487	43076611	43082403	43082575	7366	9,22,16,2,20,22,0,22,29	18,0,0,0,18,0,0,7,8	0,30,3,2,10	0,9,1,0,8	102	99	1	1.0	0.327,1.0,1.0,1.0,0.519,1.0,NA,0.753,0.779	NA,0.764,0.744,1.0,0.548	0.033
7367	"ENSG00000012048"	"BRCA1"	chr17	-	43099774	43099880	43099774	43099877	43104121	43104261	7367	36,6,0,27,73,0,0,100,103	4,0,0,9,39,0,0,39,43	2,36,5,5,70	0,15,2,9,19	102	99	1	1.0	0.897,1.0,NA,0.744,0.645,NA,NA,0.713,0.699	1.0,0.7,0.708,0.35,0.781	0.075
7369	"ENSG00000188352"	"FOCAD"	chr9	+	20976321	20976548	20976419	20976548	20957501	20957617	7369	2,0,0,0,0,0,0,8,4	0,0,0,4,1,0,0,3,0	0,1,2,2,0	0,0,1,0,3	197	99	1	1.0	1.0,NA,NA,0.0,0.0,NA,NA,0.573,1.0	NA,1.0,0.501,1.0,0.0	-0.111
7370	"ENSG00000099810"	"MTAP"	chr9	+	21859285	21859425	21859302	21859425	21854630	21854870	7370	1,0,3,3,0,12,0,5,11	25,63,36,145,23,93,39,88,282	0,3,0,2,4	0,93,34,71,128	116	99	1	1.0	0.033,0.0,0.066,0.017,0.0,0.099,0.0,0.046,0.032	NA,0.027,0.0,0.023,0.026	0.014
7371	"ENSG00000121753"	"ADGRB2"	chr1	-	31728181	31728280	31728181	31728277	31728597	31728633	7371	0,0,0,0,0,0,0,6,0	0,0,0,0,0,0,0,0,0	2,2,0,0,1	1,0,0,0,0	102	99	1	1.0	NA,NA,NA,NA,NA,NA,NA,1.0,NA	0.66,1.0,NA,NA,1.0	0.113
7373	"ENSG00000064490"	"RFXANK"	chr19	+	19196962	19197046	19196965	19197046	19193938	19194133	7373	245,116,288,84,115,482,73,354,316	197,211,307,199,150,477,114,414,391	15,319,94,86,117	24,359,77,95,162	102	99	0.379905524336	1.0	0.547,0.348,0.477,0.291,0.427,0.495,0.383,0.454,0.44	0.378,0.463,0.542,0.468,0.412	-0.023
7374	"ENSG00000147894"	"C9orf72"	chr9	-	27558490	27560299	27558490	27558607	27561584	27561649	7374	1097,226,569,134,240,92,336,215,239	11,0,0,0,1,0,0,0,0	57,253,271,82,53	2,0,0,0,0	1791	99	0.481132394843	1.0	0.846,1.0,1.0,1.0,0.93,1.0,1.0,1.0,1.0	0.612,1.0,1.0,1.0,1.0	0.053
7375	"ENSG00000137074"	"APTX"	chr9	-	32987543	32987846	32987543	32987731	32988082	32988129	7375	134,69,101,67,182,119,125,77,152	16,3,29,0,48,60,17,25,30	43,172,116,54,79	5,35,27,16,27	214	99	0.227303141725	0.9857475487972784	0.795,0.914,0.617,1.0,0.637,0.478,0.773,0.588,0.701	0.799,0.695,0.665,0.61,0.575	0.054
7376	"ENSG00000137074"	"APTX"	chr9	-	32987543	32987846	32987543	32987731	32989758	32989895	7376	134,79,101,67,184,119,125,81,157	3,50,8,2,13,37,98,18,23	47,175,129,59,79	10,41,13,11,6	214	99	0.906772830856	1.0	0.954,0.422,0.854,0.939,0.868,0.598,0.371,0.676,0.759	0.685,0.664,0.821,0.713,0.859	-0.033
7377	"ENSG00000137074"	"APTX"	chr9	-	32988078	32988129	32988078	32988124	32989758	32989895	7377	44,26,58,11,149,77,70,54,114	35,21,41,34,79,40,27,57,60	25,98,73,41,61	13,85,70,27,28	104	99	0.889071447717	1.0	0.545,0.541,0.574,0.235,0.642,0.647,0.712,0.474,0.644	0.647,0.523,0.498,0.591,0.675	-0.03
7380	"ENSG00000135723"	"FHOD1"	chr16	-	67231636	67231838	67231636	67231819	67232038	67232194	7380	3,0,5,9,29,6,0,10,5	29,22,48,54,152,64,4,52,112	6,8,9,3,11	52,100,47,54,81	118	99	0.712693696162	1.0	0.08,0.0,0.08,0.123,0.138,0.073,0.0,0.139,0.036	0.088,0.063,0.138,0.045,0.102	-0.013
7381	"ENSG00000135723"	"FHOD1"	chr16	-	67236556	67236733	67236556	67236725	67236965	67237114	7381	22,32,27,60,243,59,7,83,164	0,0,0,0,0,0,0,0,0	167,152,37,60,78	0,0,2,0,0	107	99	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.945,1.0,1.0	0.011
7382	"ENSG00000135723"	"FHOD1"	chr16	-	67238379	67238471	67238379	67238447	67238902	67238967	7382	0,0,2,1,13,8,0,0,1	17,24,47,49,265,49,11,67,175	8,4,1,0,4	17,139,34,70,87	123	99	0.143896534215	0.7420071135168423	0.0,0.0,0.033,0.016,0.038,0.116,0.0,0.0,0.005	0.275,0.023,0.023,0.0,0.036	-0.048
7383	"ENSG00000135723"	"FHOD1"	chr16	-	67238201	67238967	67238201	67238307	67239347	67239454	7383	28,94,153,80,516,166,45,68,195	0,0,0,0,0,0,0,0,0	340,207,87,108,135	4,0,0,0,0	759	99	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	0.917,1.0,1.0,1.0,1.0	0.017
7384	"ENSG00000230453"	"ANKRD18B"	chr9	+	33543181	33543255	33543184	33543255	33541146	33541227	7384	0,0,0,0,0,0,0,0,0	0,0,10,3,0,0,0,0,0	0,0,6,1,0	0,2,11,8,0	102	99	1	1.0	NA,NA,0.0,0.0,NA,NA,NA,NA,NA	NA,0.0,0.346,0.108,NA	-0.151
7385	"ENSG00000205885"	"C1RL-AS1"	chr12	+	7111024	7111606	7111370	7111606	7110297	7110572	7385	6,14,90,16,68,48,35,24,63	0,0,2,0,0,0,0,0,1	9,121,25,21,38	0,0,0,0,1	445	99	1	1.0	1.0,1.0,0.909,1.0,1.0,1.0,1.0,1.0,0.933	1.0,1.0,1.0,1.0,0.894	0.004
7386	"ENSG00000233776"	"LINC01251"	chr9	-	33732974	33733331	33732974	33733244	33738287	33738416	7386	1,0,3,0,0,3,0,0,2	0,0,0,0,0,0,0,0,0	0,4,0,0,0	0,0,0,0,2	186	99	1	1.0	1.0,NA,1.0,NA,NA,1.0,NA,NA,1.0	NA,1.0,NA,NA,0.0	0.5
7391	"ENSG00000060138"	"YBX3"	chr12	-	10709907	10713333	10709907	10710114	10715693	10715783	7391	445,7471,3466,407,16559,5648,8330,8391,8915	0,0,0,0,0,0,0,0,0	10894,17248,13656,4037,1005	4,0,0,0,0	3318	99	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	0.988,1.0,1.0,1.0,1.0	0.002
7392	"ENSG00000060138"	"YBX3"	chr12	-	10709907	10713333	10709907	10710114	10718087	10718121	7392	263,1484,789,57,7764,1499,1212,2317,2051	0,0,0,0,0,0,0,0,0	1140,3710,2702,726,208	2,0,0,0,0	3318	99	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	0.944,1.0,1.0,1.0,1.0	0.011
7393	"ENSG00000060138"	"YBX3"	chr12	-	10709907	10713333	10709907	10710114	10719079	10719143	7393	263,1484,789,57,7762,1499,1212,2317,2050	0,0,0,0,0,0,0,2,0	1137,3704,2702,728,208	5,1,0,0,0	3318	99	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.972,1.0	0.872,0.991,1.0,1.0,1.0	0.024
7394	"ENSG00000137100"	"DCTN3"	chr9	-	34614041	34614198	34614041	34614101	34614709	34614768	7394	45,35,57,14,43,47,62,40,34	894,773,1085,282,970,1057,899,588,740	35,81,21,12,33	491,1098,570,337,478	196	99	0.221808029261	0.9756586563496166	0.025,0.022,0.026,0.024,0.022,0.022,0.034,0.033,0.023	0.035,0.036,0.018,0.018,0.034	-0.003
7395	"ENSG00000213930"	"GALT"	chr9	+	34647474	34647567	34647491	34647567	34647088	34647258	7395	19,2,25,2,42,33,0,4,13	226,93,237,116,635,359,87,180,193	0,30,36,11,7	1,290,146,90,139	116	99	0.000400282392825	0.01068043207023715	0.067,0.018,0.083,0.015,0.053,0.073,0.0,0.019,0.054	0.0,0.081,0.174,0.094,0.041	-0.036
7396	"ENSG00000213930"	"GALT"	chr9	+	34647474	34647567	34647540	34647567	34647088	34647258	7396	142,17,180,71,309,203,35,85,122	1,0,0,8,28,10,0,2,5	5,171,144,47,86	0,13,3,9,26	165	99	0.00153283047817	0.029569128480914524	0.988,1.0,1.0,0.842,0.869,0.924,1.0,0.962,0.936	1.0,0.888,0.966,0.758,0.665	0.091
7397	"ENSG00000213930"	"GALT"	chr9	+	34647491	34647567	34647540	34647567	34647088	34647258	7397	349,108,392,185,902,529,122,261,302	1,0,0,8,28,10,0,2,5	6,431,254,126,218	0,13,3,9,26	148	99	9.53991722064e-07	8.253473837856728e-05	0.996,1.0,1.0,0.939,0.956,0.973,1.0,0.989,0.976	1.0,0.957,0.983,0.904,0.849	0.042
7398	"ENSG00000213930"	"GALT"	chr9	+	34647491	34647705	34647656	34647705	34647088	34647258	7398	335,98,328,171,732,491,95,212,223	0,0,0,0,9,0,14,1,0	2,401,233,107,223	0,0,1,0,4	264	99	0.29641594156	1.0	1.0,1.0,1.0,1.0,0.968,1.0,0.718,0.988,1.0	1.0,1.0,0.989,1.0,0.954	-0.025
7399	"ENSG00000213930"	"GALT"	chr9	+	34647491	34647961	34647831	34647961	34647088	34647258	7399	437,101,405,252,808,632,109,217,260	10,1,8,32,38,57,21,2,12	8,463,238,135,287	5,13,20,3,4	439	99	0.958436956437	1.0	0.908,0.958,0.919,0.64,0.827,0.714,0.539,0.961,0.83	0.265,0.889,0.729,0.91,0.942	0.064
7401	"ENSG00000213930"	"GALT"	chr9	+	34647540	34648171	34648114	34648171	34647088	34647258	7401	219,5,140,173,207,247,32,46,59	25,0,11,2,1,1,23,0,2	7,176,72,51,185	0,6,16,3,3	673	99	0.443150000814	1.0	0.563,1.0,0.652,0.927,0.968,0.973,0.17,1.0,0.813	1.0,0.812,0.398,0.714,0.901	0.02
7402	"ENSG00000213930"	"GALT"	chr9	+	34647656	34647961	34647831	34647961	34647088	34647258	7402	125,8,95,90,144,184,36,24,43	10,1,8,32,38,57,21,2,12	7,87,45,37,96	5,13,20,3,4	274	99	0.55175653274	1.0	0.819,0.743,0.811,0.504,0.578,0.538,0.382,0.813,0.564	0.336,0.707,0.448,0.817,0.897	-0.002
7403	"ENSG00000213930"	"GALT"	chr9	+	34648047	34648171	34648114	34648171	34647088	34647258	7403	18,1,8,20,57,35,15,20,15	25,0,11,2,1,1,23,0,2	0,15,15,3,19	0,6,16,3,3	166	99	1	1.0	0.3,1.0,0.303,0.856,0.971,0.954,0.28,1.0,0.817	NA,0.599,0.359,0.374,0.791	0.189
7404	"ENSG00000213930"	"GALT"	chr9	+	34647656	34647961	34647831	34647961	34647491	34647567	7404	367,90,402,197,851,598,117,200,271	0,0,0,0,22,0,0,2,0	18,363,228,137,224	0,4,14,0,6	274	99	8.64306762941e-05	0.00335905977886221	1.0,1.0,1.0,1.0,0.933,1.0,1.0,0.973,1.0	1.0,0.97,0.855,1.0,0.931	0.038
7405	"ENSG00000213930"	"GALT"	chr9	+	34648047	34648171	34648114	34648171	34647656	34647961	7405	24,1,26,44,90,43,15,23,26	288,67,286,171,824,505,133,196,237	0,26,22,8,41	7,289,212,88,128	166	99	0.222233071483	0.9756586563496166	0.047,0.009,0.051,0.133,0.061,0.048,0.063,0.065,0.061	0.0,0.051,0.058,0.051,0.16	-0.004
7406	"ENSG00000213930"	"GALT"	chr9	+	34648047	34648171	34648091	34648171	34647831	34647961	7406	9,0,22,38,50,12,0,7,13	1,0,0,0,12,1,0,10,0	0,17,10,7,27	0,4,4,4,5	143	99	1	1.0	0.862,NA,1.0,1.0,0.743,0.893,NA,0.326,1.0	NA,0.746,0.634,0.548,0.789	0.153
7407	"ENSG00000213930"	"GALT"	chr9	+	34648091	34648171	34648114	34648171	34647831	34647961	7407	16,1,4,6,52,32,15,26,13	288,67,286,171,824,505,133,196,237	0,13,16,5,19	7,289,212,88,128	122	99	0.410574279261	1.0	0.043,0.012,0.011,0.028,0.049,0.049,0.084,0.097,0.043	0.0,0.035,0.058,0.044,0.108	-0.003
7408	"ENSG00000213930"	"GALT"	chr9	+	34648333	34648894	34648761	34648894	34648114	34648171	7408	647,72,510,341,832,658,140,242,289	19,4,41,16,168,58,38,31,21	19,464,273,134,272	0,29,35,1,4	527	99	0.00967346801703	0.1132977681202037	0.865,0.772,0.7,0.8,0.482,0.681,0.409,0.595,0.721	1.0,0.75,0.594,0.962,0.927	-0.177
7409	"ENSG00000137070"	"IL11RA"	chr9	+	34660803	34660936	34660853	34660936	34660503	34660600	7409	6,1,8,0,103,12,4,7,3	60,12,57,21,388,41,10,2,32	0,3,15,2,10	0,35,85,25,43	149	99	1	1.0	0.062,0.052,0.085,0.0,0.15,0.163,0.21,0.699,0.059	NA,0.054,0.105,0.05,0.134	0.079
7414	"ENSG00000215187"	"FAM166B"	chr9	-	35562379	35562574	35562379	35562506	35562648	35562700	7414	0,0,4,0,0,0,0,1,0	0,0,0,0,0,0,0,0,4	0,0,2,0,0	0,0,0,0,0	167	99	1	1.0	NA,NA,1.0,NA,NA,NA,NA,1.0,0.0	NA,NA,1.0,NA,NA	-0.333
7415	"ENSG00000215187"	"FAM166B"	chr9	-	35562379	35562574	35562379	35562528	35562648	35562700	7415	0,0,4,0,0,0,0,1,0	0,0,4,0,0,0,0,0,2	0,0,2,0,0	0,0,0,0,0	145	99	1	1.0	NA,NA,0.406,NA,NA,NA,NA,1.0,0.0	NA,NA,1.0,NA,NA	-0.531
7416	"ENSG00000159899"	"NPR2"	chr9	+	35808508	35808853	35808754	35808853	35807329	35807398	7416	22,0,2,0,18,0,0,0,13	0,0,0,0,0,0,0,0,0	6,18,2,6,25	0,0,0,2,0	345	99	1	1.0	1.0,NA,1.0,NA,1.0,NA,NA,NA,1.0	1.0,1.0,1.0,0.463,1.0	0.107
7418	"ENSG00000165304"	"MELK"	chr9	+	36607574	36607673	36607578	36607673	36599393	36599486	7418	4,30,28,0,2,0,0,29,72	0,0,0,0,0,0,0,0,0	2,23,4,2,78	0,0,1,0,0	103	99	1	1.0	1.0,1.0,1.0,NA,1.0,NA,NA,1.0,1.0	1.0,1.0,0.794,1.0,1.0	0.041
7419	"ENSG00000165275"	"TRMT10B"	chr9	+	37762542	37762685	37762576	37762685	37761902	37762117	7419	14,7,7,1,11,0,13,1,0	121,16,55,27,51,159,0,107,72	0,25,18,7,18	1,155,63,64,102	133	99	0.0888226300329	0.5376436934500273	0.079,0.246,0.087,0.027,0.138,0.0,1.0,0.007,0.0	0.0,0.107,0.175,0.075,0.116	0.081
7421	"ENSG00000165275"	"TRMT10B"	chr9	+	37769940	37770019	37769944	37770019	37768075	37768228	7421	173,30,80,36,90,117,8,106,105	1,10,0,0,2,0,0,0,0	2,166,65,78,65	0,0,2,0,2	103	99	0.65951091366	1.0	0.994,0.743,1.0,1.0,0.977,1.0,1.0,1.0,1.0	1.0,1.0,0.969,1.0,0.969	-0.019
7422	"ENSG00000135164"	"DMTF1"	chr7	+	87182055	87182337	87182227	87182337	87179544	87179702	7422	114,60,52,65,235,22,71,66,88	0,0,0,0,0,0,0,0,0	41,118,345,87,65	0,0,0,2,0	271	99	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.941,1.0	0.012
7423	"ENSG00000135164"	"DMTF1"	chr7	+	87182016	87182337	87182055	87182337	87181308	87181341	7423	23,7,23,13,22,2,0,6,34	63,51,30,29,146,22,53,44,82	14,16,20,12,29	35,76,257,55,44	138	99	0.923786272416	1.0	0.208,0.09,0.355,0.243,0.098,0.061,0.0,0.089,0.229	0.223,0.131,0.053,0.135,0.321	-0.02
7424	"ENSG00000135164"	"DMTF1"	chr7	+	87182016	87182337	87182227	87182337	87181308	87181341	7424	137,67,75,72,256,24,71,72,122	129,16,16,42,73,11,0,50,58	55,134,365,99,94	16,63,68,31,51	310	99	0.990216295195	1.0	0.253,0.572,0.6,0.354,0.528,0.411,1.0,0.315,0.402	0.523,0.405,0.632,0.505,0.371	0.006
7425	"ENSG00000135164"	"DMTF1"	chr7	+	87182055	87182337	87182227	87182337	87181308	87181341	7425	177,111,82,88,380,44,124,110,170	129,16,16,42,73,11,0,50,58	76,194,602,142,109	16,63,68,31,51	271	99	0.992269326986	1.0	0.334,0.717,0.652,0.434,0.655,0.594,1.0,0.446,0.517	0.634,0.529,0.764,0.626,0.438	-0.004
7426	"ENSG00000135164"	"DMTF1"	chr7	+	87188038	87188301	87188091	87188301	87185828	87185980	7426	64,21,25,4,28,30,1,10,22	136,21,49,93,167,19,10,50,160	12,17,34,13,12	45,77,273,72,42	152	99	0.0236378209582	0.2163012142168622	0.235,0.394,0.249,0.027,0.098,0.507,0.061,0.115,0.082	0.148,0.126,0.075,0.105,0.157	0.074
7427	"ENSG00000135164"	"DMTF1"	chr7	+	87188038	87188301	87188197	87188301	87185828	87185980	7427	213,86,84,76,193,66,8,65,159	0,0,0,0,2,0,0,0,0	33,120,275,83,47	0,0,0,0,0	258	99	1	1.0	1.0,1.0,1.0,1.0,0.974,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0	-0.003
7428	"ENSG00000135164"	"DMTF1"	chr7	+	87188091	87188301	87188197	87188301	87185828	87185980	7428	285,86,108,165,332,55,17,105,297	0,0,0,0,2,0,0,0,0	66,180,514,142,77	0,0,0,0,0	205	99	1	1.0	1.0,1.0,1.0,1.0,0.988,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0	-0.001
7431	"ENSG00000003147"	"ICA1"	chr7	-	8232589	8232752	8232589	8232733	8235909	8236005	7431	0,46,42,12,146,67,15,32,0	0,0,0,0,0,0,0,0,0	5,129,68,36,58	2,1,0,0,0	118	99	1	1.0	NA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NA	0.677,0.991,1.0,1.0,1.0	0.066
7432	"ENSG00000003147"	"ICA1"	chr7	-	8232589	8232755	8232589	8232733	8235909	8236005	7432	0,112,91,29,305,143,82,79,0	0,0,0,0,0,0,0,0,0	24,349,193,100,120	2,1,0,0,0	121	99	1	1.0	NA,1.0,1.0,1.0,1.0,1.0,1.0,1.0,NA	0.908,0.997,1.0,1.0,1.0	0.019
7433	"ENSG00000003147"	"ICA1"	chr7	-	8232589	8232755	8232589	8232752	8235909	8236005	7433	0,81,61,17,217,115,67,64,0	0,15,12,0,58,39,0,17,0	23,261,151,85,85	4,41,26,21,23	102	99	1	1.0	NA,0.84,0.831,1.0,0.784,0.741,1.0,0.785,NA	0.848,0.861,0.849,0.797,0.782	0.027
7434	"ENSG00000003147"	"ICA1"	chr7	-	8235909	8236005	8235909	8235940	8262093	8262281	7434	0,55,47,7,143,77,38,32,0	0,1,0,2,7,2,0,8,0	19,177,98,63,53	2,9,12,2,4	164	99	1	1.0	NA,0.971,1.0,0.679,0.925,0.959,1.0,0.707,NA	0.852,0.922,0.831,0.95,0.889	0.003
7435	"ENSG00000076043"	"REXO2"	chr11	+	114444154	114444652	114444540	114444652	114443855	114443933	7435	65,8,25,40,127,22,0,19,30	521,52,495,244,432,813,5,359,159	42,293,99,49,127	11,681,101,536,589	485	99	2.26613305898e-09	6.692906775918517e-07	0.025,0.03,0.01,0.032,0.057,0.005,0.0,0.011,0.037	0.438,0.081,0.167,0.018,0.042	-0.126
7436	"ENSG00000076043"	"REXO2"	chr11	+	114444154	114444652	114444585	114444652	114443855	114443933	7436	239,18,195,116,265,323,6,129,109	3,0,0,0,0,0,0,2,0	49,552,146,249,340	0,3,0,2,0	530	99	1	1.0	0.937,1.0,1.0,1.0,1.0,1.0,1.0,0.923,1.0	1.0,0.972,1.0,0.959,1.0	-0.002
7437	"ENSG00000076043"	"REXO2"	chr11	+	114444540	114444652	114444585	114444652	114443855	114443933	7437	695,62,665,320,570,1114,11,469,238	3,0,0,0,0,0,0,2,0	18,940,148,736,802	0,3,0,2,0	144	99	1	1.0	0.994,1.0,1.0,1.0,1.0,1.0,1.0,0.994,1.0	1.0,0.995,1.0,0.996,1.0	0.0
7443	"ENSG00000125457"	"MIF4GD"	chr17	-	75267745	75268192	75267745	75267901	75269346	75269469	7443	189,90,247,84,296,88,103,107,229	0,0,0,0,1,0,0,0,6	23,210,332,98,82	0,0,9,0,0	390	99	0.206079942037	0.9356870408325357	1.0,1.0,1.0,1.0,0.987,1.0,1.0,1.0,0.906	1.0,1.0,0.904,1.0,1.0	0.007
7444	"ENSG00000125457"	"MIF4GD"	chr17	-	75269346	75269469	75269346	75269448	75270113	75270245	7444	73,24,126,23,79,33,29,41,103	12,36,8,6,50,12,51,6,31	3,96,78,38,39	4,24,36,12,6	120	99	0.735097586461	1.0	0.834,0.355,0.929,0.76,0.566,0.694,0.319,0.849,0.733	0.382,0.767,0.641,0.723,0.843	-0.0
7445	"ENSG00000105676"	"ARMC6"	chr19	+	19042710	19042877	19042715	19042877	19034130	19034238	7445	77,34,48,30,98,39,11,142,136	0,0,0,0,2,0,0,13,0	0,115,48,61,42	0,0,0,7,0	104	99	1	1.0	1.0,1.0,1.0,1.0,0.979,1.0,1.0,0.912,1.0	NA,1.0,1.0,0.892,1.0	0.015
7446	"ENSG00000105676"	"ARMC6"	chr19	+	19042710	19042877	19042715	19042877	19037551	19037707	7446	20,2,4,15,24,7,11,34,19	0,0,0,0,0,0,0,0,0	0,20,8,6,5	0,0,0,1,0	104	99	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	NA,1.0,1.0,0.851,1.0	0.037
7450	"ENSG00000142330"	"CAPN10"	chr2	+	240595933	240596521	240596318	240596521	240595023	240595304	7450	438,50,205,55,235,366,107,159,287	183,8,32,59,47,82,0,73,55	55,545,213,123,166	0,82,35,53,27	484	99	0.294956519317	1.0	0.329,0.561,0.567,0.16,0.506,0.477,1.0,0.308,0.516	1.0,0.576,0.555,0.322,0.557	-0.11
7451	"ENSG00000142330"	"CAPN10"	chr2	+	240596680	240596942	240596849	240596942	240595023	240595304	7451	134,4,30,30,22,46,16,48,51	0,0,9,0,2,0,0,0,0	6,51,16,17,20	0,0,0,0,1	268	99	0.229070685577	0.9903495600403834	1.0,1.0,0.552,1.0,0.803,1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,0.881	-0.048
