ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
3647	"ENSG00000159788"	"RGS12"	chr4	+	3414071	3414844	3414071	3414241	3414751	3414844	3647	3,2,21,1,3,12	32,44,122,63,89,75	0,0,5,0,5,18,8,1,1	2,9,41,10,26,26,64,10,16	660	150	0.072687501705	0.247839534733	0.021,0.01,0.038,0.004,0.008,0.035	0.0,0.0,0.027,0.0,0.042,0.136,0.028,0.022,0.014	-0.011
3652	"ENSG00000167552"	"TUBA1A"	chr12	-	49186309	49186833	49186309	49186458	49186610	49186833	3652	654,311,312,198,249,203	2954,1649,2833,2338,1935,2970	327,521,824,82,728,814,829,1004,264	2838,5717,13915,404,10690,6547,2939,10265,3747	302	150	0.0023436212647	0.018124004447	0.099,0.086,0.052,0.04,0.06,0.033	0.054,0.043,0.029,0.092,0.033,0.058,0.123,0.046,0.034	0.005
3653	"ENSG00000138496"	"PARP9"	chr3	-	122536167	122537073	122536167	122536342	122536933	122537073	3653	33,10,59,19,32,40	46,124,419,162,202,44	10,29,21,13,23,22,6,13,2	63,26,63,97,38,84,88,35,13	741	150	0.194937984605	0.497918933825	0.127,0.016,0.028,0.023,0.031,0.155	0.031,0.184,0.063,0.026,0.109,0.05,0.014,0.07,0.03	-0.001
3654	"ENSG00000143126"	"CELSR2"	chr1	+	109271216	109271722	109271216	109271296	109271385	109271722	3654	0,0,0,0,0,4	0,0,0,0,0,2	0,0,0,0,0,0,0,0,0	0,0,4,0,0,0,0,0,0	239	150	1	1.0	NA,NA,NA,NA,NA,0.557	NA,NA,0.0,NA,NA,NA,NA,NA,NA	0.557
3658	"ENSG00000175455"	"CCDC14"	chr3	-	123955842	123956115	123955842	123955965	123956045	123956115	3658	82,141,232,54,176,133	14,63,182,71,53,80	21,49,25,70,21,91,149,68,56	36,30,46,18,7,29,56,33,28	230	150	0.751708750296	1.0	0.793,0.593,0.454,0.332,0.684,0.52	0.276,0.516,0.262,0.717,0.662,0.672,0.634,0.573,0.566	0.021
3659	"ENSG00000175455"	"CCDC14"	chr3	-	123955842	123956795	123955842	123955965	123956739	123956795	3659	238,477,829,198,618,721	0,6,2,0,1,0	101,156,55,262,81,417,604,272,156	0,2,0,0,0,0,0,0,0	924	150	1	1.0	1.0,0.928,0.985,1.0,0.99,1.0	1.0,0.927,1.0,1.0,1.0,1.0,1.0,1.0,1.0	-0.008
3660	"ENSG00000175455"	"CCDC14"	chr3	-	123956354	123956795	123956354	123956427	123956739	123956795	3660	167,299,511,145,385,568	19,47,128,56,63,26	58,133,43,163,70,255,393,230,91	16,19,20,16,8,9,32,2,5	462	150	0.0558849196511	0.205559688987	0.741,0.674,0.564,0.457,0.665,0.876	0.541,0.694,0.411,0.768,0.74,0.902,0.799,0.974,0.855	-0.08
3661	"ENSG00000186787"	"SPIN2B"	chrX	-	57119681	57120631	57119681	57120101	57120404	57120631	3661	180,414,393,250,293,432	6,17,18,3,13,36	206,50,229,198,122,210,324,53,101	2,17,24,3,32,8,15,17,15	453	150	0.00603053081215	0.0382416060568	0.909,0.89,0.878,0.965,0.882,0.799	0.972,0.493,0.76,0.956,0.558,0.897,0.877,0.508,0.69	0.142
3662	"ENSG00000107679"	"PLEKHA1"	chr10	+	122417899	122424263	122417899	122417968	122424198	122424263	3662	18,6,8,2,8,1	25,40,64,52,49,13	0,0,0,20,0,16,2,0,0	18,1,6,42,0,28,23,7,0	6380	150	1	1.0	0.017,0.004,0.003,0.001,0.004,0.002	0.0,0.0,0.0,0.011,NA,0.013,0.002,0.0,NA	0.001
3663	"ENSG00000162910"	"MRPL55"	chr1	-	228108436	228109016	228108436	228108508	228108954	228109016	3663	1075,626,760,358,366,810	2,7,0,0,0,3	342,670,700,254,822,397,605,3647,976	0,0,0,0,0,0,3,0,0	596	150	1	1.0	0.993,0.957,1.0,1.0,1.0,0.985	1.0,1.0,1.0,1.0,1.0,1.0,0.981,1.0,1.0	-0.009
3664	"ENSG00000162910"	"MRPL55"	chr1	-	228108436	228109021	228108436	228108474	228108954	228109021	3664	1142,672,817,397,399,870	12,6,17,19,30,4	354,709,749,264,865,430,639,3897,1039	16,5,6,4,7,13,20,4,8	630	150	0.000325142289147	0.00374425357671	0.958,0.964,0.92,0.833,0.76,0.981	0.84,0.971,0.967,0.94,0.967,0.887,0.884,0.996,0.969	-0.033
3665	"ENSG00000198925"	"ATG9A"	chr2	-	219227769	219228053	219227769	219227813	219227921	219228053	3665	14,15,17,26,12,47	92,240,336,199,198,143	20,19,9,12,49,23,28,41,21	56,117,108,62,94,220,128,99,80	258	150	5.29880155864e-07	1.92374810785e-05	0.081,0.035,0.029,0.071,0.034,0.16	0.172,0.086,0.046,0.101,0.233,0.057,0.113,0.194,0.132	-0.058
3666	"ENSG00000184014"	"DENND5A"	chr11	-	9142721	9143485	9142721	9142845	9143402	9143485	3666	30,13,28,5,25,48	161,104,206,154,184,120	4,32,35,56,58,130,11,34,68	148,134,346,202,292,439,111,141,285	707	150	0.0517751876098	0.194812335658	0.038,0.026,0.028,0.007,0.028,0.078	0.006,0.048,0.021,0.056,0.04,0.059,0.021,0.049,0.048	-0.004
3667	"ENSG00000096080"	"MRPS18A"	chr6	-	43675201	43675617	43675201	43675271	43675493	43675617	3667	82,162,175,94,115,177	380,719,916,700,637,356	15,64,34,99,56,151,179,68,145	208,58,174,234,63,331,834,84,310	372	150	2.12501958086e-06	5.91028837811e-05	0.08,0.083,0.072,0.051,0.068,0.167	0.028,0.308,0.073,0.146,0.264,0.155,0.08,0.246,0.159	-0.075
3669	"ENSG00000131143"	"COX4I1"	chr16	+	85804936	85805864	85804936	85805104	85805732	85805864	3669	921,898,900,456,546,3151	6709,6163,6585,5571,5275,6258	407,1878,724,385,685,409,931,3628,1489	2709,7433,6213,2922,3555,2948,6898,5477,6877	778	150	8.84187104266e-05	0.00125904008021	0.026,0.027,0.026,0.016,0.02,0.088	0.028,0.046,0.022,0.025,0.036,0.026,0.025,0.113,0.04	-0.006
3670	"ENSG00000131143"	"COX4I1"	chr16	+	85804936	85805864	85804936	85805153	85805732	85805864	3670	802,814,794,401,482,2876	5,0,0,0,3,0	361,1676,600,327,607,376,813,3294,1363	9,13,0,2,0,4,3,3,14	729	150	0.000519348100069	0.00532675623695	0.971,1.0,1.0,1.0,0.971,1.0	0.892,0.964,1.0,0.971,1.0,0.951,0.982,0.996,0.952	0.023
3671	"ENSG00000131143"	"COX4I1"	chr16	+	85804936	85807002	85804936	85805104	85806737	85807002	3671	1376,1241,1335,658,880,5240	5,0,0,1,1,11	695,2915,1230,670,1046,722,1455,5950,2372	13,3,2,0,5,0,4,22,8	1783	150	0.0030643799963	0.0223188227602	0.959,1.0,1.0,0.982,0.987,0.976	0.818,0.988,0.981,1.0,0.946,1.0,0.968,0.958,0.961	0.026
3672	"ENSG00000138434"	"SSFA2"	chr2	+	181915215	181918675	181915215	181916427	181918597	181918675	3672	248,475,620,168,332,954	43,85,191,126,111,134	231,2496,706,345,1108,516,614,2590,837	133,355,152,131,127,72,77,140,144	2320	150	0.0110824854561	0.0611465206835	0.272,0.265,0.173,0.079,0.162,0.315	0.101,0.313,0.231,0.146,0.361,0.317,0.34,0.545,0.273	-0.081
3673	"ENSG00000138434"	"SSFA2"	chr2	+	181915215	181918675	181915215	181917005	181918597	181918675	3673	140,253,342,44,147,515	11,25,27,26,32,61	57,998,273,178,498,344,364,1386,388	50,271,86,30,61,22,14,91,61	1742	150	0.858980454481	1.0	0.523,0.466,0.522,0.127,0.283,0.421	0.089,0.241,0.215,0.338,0.413,0.574,0.691,0.567,0.354	0.003
3676	"ENSG00000172771"	"EFCAB12"	chr3	-	129402522	129404403	129402522	129402579	129404249	129404403	3676	0,18,130,2,0,0	0,12,6,0,0,0	0,0,2,5,4,18,6,0,8	0,0,0,0,0,0,0,0,0	1820	150	1	1.0	NA,0.11,0.641,1.0,NA,NA	NA,NA,1.0,1.0,1.0,1.0,1.0,NA,1.0	-0.416
3677	"ENSG00000172771"	"EFCAB12"	chr3	-	129411157	129415401	129411157	129411354	129415244	129415401	3677	42,2,94,12,0,2	0,0,5,0,0,0	0,0,0,0,0,17,6,0,0	0,0,0,0,0,1,0,0,4	4040	150	1	1.0	1.0,1.0,0.411,1.0,NA,1.0	NA,NA,NA,NA,NA,0.387,1.0,NA,0.0	0.42
3679	"ENSG00000034677"	"RNF19A"	chr8	-	100287906	100288267	100287906	100288091	100288206	100288267	3679	654,464,604,297,372,746	0,0,0,0,0,0	548,807,989,440,784,961,643,1870,1077	0,0,1,0,0,0,0,0,0	265	150	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.998,1.0,1.0,1.0,1.0,1.0,1.0	0.0
3680	"ENSG00000163781"	"TOPBP1"	chr3	-	133598174	133598630	133598174	133598462	133598555	133598630	3680	4,9,7,7,13,8	0,0,9,0,0,0	23,9,13,4,9,13,8,6,5	0,0,12,0,0,0,2,0,2	243	150	0.385402532548	0.783322412307	1.0,1.0,0.324,1.0,1.0,1.0	1.0,1.0,0.401,1.0,1.0,1.0,0.712,1.0,0.607	0.03
3682	"ENSG00000158220"	"ESYT3"	chr3	+	138470059	138471026	138470059	138470146	138470876	138471026	3682	2,6,0,11,0,0	2,1,0,0,5,0	0,4,0,1,0,0,23,0,0	0,0,0,0,0,0,2,0,0	880	150	1	1.0	0.146,0.506,NA,1.0,0.0,NA	NA,1.0,NA,1.0,NA,NA,0.662,NA,NA	-0.474
3683	"ENSG00000173338"	"KCNK7"	chr11	-	65592854	65593383	65592854	65593210	65593309	65593383	3683	2,4,0,2,0,5	0,1,9,0,0,0	2,2,0,0,0,6,5,1,4	0,0,0,0,0,0,0,0,0	249	150	1	1.0	1.0,0.707,0.0,1.0,NA,1.0	1.0,1.0,NA,NA,NA,1.0,1.0,1.0,1.0	-0.259
3684	"ENSG00000173338"	"KCNK7"	chr11	-	65592854	65593874	65592854	65593210	65593475	65593874	3684	2,4,0,3,1,9	4,4,4,5,1,2	5,3,0,0,0,11,7,6,11	0,15,8,0,2,2,6,1,1	415	150	1	1.0	0.153,0.265,0.0,0.178,0.265,0.619	1.0,0.067,0.0,NA,0.0,0.665,0.297,0.684,0.799	-0.192
3685	"ENSG00000173338"	"KCNK7"	chr11	-	65592854	65593874	65592854	65593383	65593475	65593874	3685	0,3,3,2,1,4	0,1,6,0,0,0	3,3,0,0,0,6,3,5,11	0,0,0,0,0,0,1,0,0	242	150	1	1.0	NA,0.65,0.237,1.0,1.0,1.0	1.0,1.0,NA,NA,NA,1.0,0.65,1.0,1.0	-0.164
3686	"ENSG00000168255"	"POLR2J3"	chr7	-	102566996	102568184	102566996	102567083	102568009	102568184	3686	77,299,296,120,278,238	13,43,26,18,40,36	20,99,52,430,117,358,254,146,92	5,9,38,23,20,13,24,7,48	1076	150	0.969492209898	1.0	0.452,0.492,0.613,0.482,0.492,0.48	0.358,0.605,0.16,0.723,0.449,0.793,0.596,0.744,0.211	-0.014
3687	"ENSG00000155975"	"VPS37A"	chr8	+	17280238	17280443	17280238	17280297	17280374	17280443	3687	33,55,94,45,45,41	182,347,607,360,381,176	29,50,28,69,9,83,60,83,64	327,208,151,288,165,419,279,210,512	227	150	0.0839108857302	0.275798322414	0.107,0.095,0.093,0.076,0.072,0.133	0.055,0.137,0.109,0.137,0.035,0.116,0.124,0.207,0.076	-0.015
3688	"ENSG00000118655"	"DCLRE1B"	chr1	+	113911130	113914086	113911130	113911838	113912131	113914086	3688	266,620,1158,562,608,382	5,2,8,1,0,2	164,60,194,169,88,296,372,264,49	0,4,0,2,0,1,9,0,0	443	150	0.687537075995	1.0	0.947,0.991,0.98,0.995,1.0,0.985	1.0,0.835,1.0,0.966,1.0,0.99,0.933,1.0,1.0	0.014
3689	"ENSG00000154832"	"CXXC1"	chr18	-	50285748	50286257	50285748	50285928	50286021	50286257	3689	20,53,141,41,79,44	408,735,739,634,538,473	12,5,21,84,25,84,41,51,30	232,117,309,307,131,571,479,223,182	243	150	0.00991252337769	0.0556674107937	0.029,0.043,0.105,0.038,0.083,0.054	0.031,0.026,0.04,0.144,0.105,0.083,0.05,0.124,0.092	-0.019
3690	"ENSG00000164050"	"PLXNB1"	chr3	-	48410454	48411036	48410454	48410558	48410867	48411036	3690	1,3,0,5,0,0	19,3,7,10,26,10	0,6,1,1,10,0,1,0,11	14,0,28,2,21,0,0,10,27	459	150	1	1.0	0.017,0.246,0.0,0.14,0.0,0.0	0.0,1.0,0.012,0.14,0.135,NA,1.0,0.0,0.117	-0.233
3691	"ENSG00000164050"	"PLXNB1"	chr3	-	48411862	48412304	48411862	48412009	48412237	48412304	3691	2,0,0,17,5,0	13,6,14,16,15,6	0,4,1,2,7,0,4,0,11	4,0,29,3,22,0,10,4,21	378	150	1	1.0	0.058,0.0,0.0,0.297,0.117,0.0	0.0,1.0,0.013,0.209,0.112,NA,0.137,0.0,0.172	-0.127
3692	"ENSG00000164050"	"PLXNB1"	chr3	-	48413068	48413818	48413068	48413169	48413669	48413818	3692	2,0,1,1,0,0	10,3,8,6,20,3	0,0,5,1,14,0,0,0,9	0,4,28,3,21,2,6,6,12	650	150	1	1.0	0.044,0.0,0.028,0.037,0.0,0.0	NA,0.0,0.04,0.071,0.133,0.0,0.0,0.0,0.148	-0.031
3693	"ENSG00000164050"	"PLXNB1"	chr3	-	48419576	48420257	48419576	48419674	48420223	48420257	3693	4,12,4,12,6,4	0,0,0,2,0,0	2,0,27,19,6,4,6,4,22	0,0,2,0,2,0,0,0,0	699	150	1	1.0	1.0,1.0,1.0,0.563,1.0,1.0	1.0,NA,0.743,1.0,0.392,1.0,1.0,1.0,1.0	0.035
3695	"ENSG00000134516"	"DOCK2"	chr5	+	170078974	170081984	170078974	170079146	170081841	170081984	3695	67,90,42,41,67,65	5,0,0,5,0,6	40,86,90,96,75,156,48,104,34	15,3,5,0,1,5,0,3,15	2845	150	0.33320605577	0.714485122291	0.414,1.0,1.0,0.302,1.0,0.364	0.123,0.602,0.487,1.0,0.798,0.622,1.0,0.646,0.107	0.082
3696	"ENSG00000036549"	"ZZZ3"	chr1	-	77579526	77581069	77579526	77579628	77580997	77581069	3696	34,38,34,18,79,71	129,277,413,192,202,84	28,18,10,24,10,42,37,17,7	176,97,106,132,51,156,250,38,173	1519	150	0.00752713084478	0.0453726670441	0.025,0.013,0.008,0.009,0.037,0.077	0.015,0.018,0.009,0.018,0.019,0.026,0.014,0.042,0.004	0.01
3698	"ENSG00000228065"	"LINC01515"	chr10	+	65585484	65585802	65585484	65585567	65585664	65585802	3698	46,72,1,14,185,88	0,12,3,8,0,0	4,11,27,0,17,0,129,30,0	4,0,0,0,0,0,0,0,0	247	150	1	1.0	1.0,0.785,0.168,0.515,1.0,1.0	0.378,1.0,1.0,NA,1.0,NA,1.0,1.0,NA	-0.152
3700	"ENSG00000084774"	"CAD"	chr2	+	27233311	27233808	27233311	27233536	27233625	27233808	3700	37,32,104,40,68,51	100,290,326,266,240,237	11,5,16,39,6,57,91,29,9	70,63,150,103,38,123,291,35,40	239	150	0.368524886548	0.762376842289	0.188,0.065,0.167,0.086,0.151,0.119	0.09,0.047,0.063,0.192,0.09,0.225,0.164,0.342,0.124	-0.019
3701	"ENSG00000084774"	"CAD"	chr2	+	27242619	27242973	27242619	27242775	27242871	27242973	3701	8,22,15,17,22,20	195,384,513,323,425,345	2,8,26,10,10,21,29,9,2	120,62,224,157,41,198,417,80,49	246	150	0.000194087853603	0.00244201542787	0.024,0.034,0.018,0.031,0.031,0.034	0.01,0.073,0.066,0.037,0.129,0.061,0.041,0.064,0.024	-0.027
3702	"ENSG00000159479"	"MED8"	chr1	-	43385977	43386670	43385977	43386226	43386588	43386670	3702	39,47,97,39,45,98	216,487,760,413,442,230	25,42,22,43,21,59,72,50,65	187,161,142,261,116,316,540,98,355	512	150	0.0131521519212	0.0691178282179	0.05,0.027,0.036,0.027,0.029,0.111	0.038,0.071,0.043,0.046,0.05,0.052,0.038,0.13,0.051	-0.011
3703	"ENSG00000065989"	"PDE4A"	chr19	+	10461525	10461999	10461525	10461680	10461876	10461999	3703	0,0,0,0,0,3	9,2,3,3,0,8	0,2,0,0,0,13,1,0,0	65,27,20,0,12,45,2,0,0	346	150	1	1.0	0.0,0.0,0.0,0.0,NA,0.14	0.0,0.031,0.0,NA,0.0,0.111,0.178,NA,NA	-0.025
3704	"ENSG00000085276"	"MECOM"	chr3	-	169144996	169146288	169144996	169145058	169145317	169146288	3704	3,23,2,2,2,0	0,0,0,0,0,0	0,0,0,0,0,0,13,0,46	0,0,0,0,0,0,0,0,1	409	150	1	1.0	1.0,1.0,1.0,1.0,1.0,NA	NA,NA,NA,NA,NA,NA,1.0,NA,0.944	0.028
3713	"ENSG00000162413"	"KLHL21"	chr1	-	6590723	6595557	6590723	6593658	6595484	6595557	3713	11,108,395,97,212,255	23,91,77,57,80,84	42,75,37,233,7,165,62,253,131	45,18,32,74,35,172,35,64,115	1976	150	0.0408385920893	0.16253417906	0.035,0.083,0.28,0.114,0.167,0.187	0.066,0.24,0.081,0.193,0.015,0.068,0.119,0.231,0.08	0.023
3714	"ENSG00000115159"	"GPD2"	chr2	+	156578888	156579164	156578888	156579001	156579085	156579164	3714	4,17,39,16,9,0	50,89,225,147,85,13	8,7,4,13,0,19,13,15,14	88,34,29,104,12,223,153,24,75	234	150	0.925244847462	1.0	0.049,0.109,0.1,0.065,0.064,0.0	0.055,0.117,0.081,0.074,0.0,0.052,0.052,0.286,0.107	-0.027
3715	"ENSG00000149532"	"CPSF7"	chr11	-	61415665	61416519	61415665	61415784	61416104	61416519	3715	36,20,64,27,39,56	105,307,394,270,293,271	31,12,16,48,30,48,30,27,32	214,145,152,183,83,201,210,151,192	470	150	0.119728980801	0.352152772226	0.099,0.02,0.049,0.031,0.041,0.062	0.044,0.026,0.033,0.077,0.103,0.071,0.044,0.054,0.051	-0.006
3716	"ENSG00000149532"	"CPSF7"	chr11	-	61416104	61416519	61416104	61416162	61416363	61416519	3716	93,266,304,214,232,263	6,10,10,25,27,0	216,115,116,171,64,196,184,157,177	46,0,19,21,8,10,15,5,3	351	150	0.100710412188	0.312241669078	0.869,0.919,0.929,0.785,0.786,1.0	0.667,1.0,0.723,0.777,0.774,0.893,0.84,0.931,0.962	0.041
3717	"ENSG00000149532"	"CPSF7"	chr11	-	61420469	61421608	61420469	61420530	61421389	61421608	3717	90,136,312,167,179,153	0,4,0,0,1,0	113,79,105,161,79,150,140,143,126	6,0,0,1,0,0,2,0,3	1009	150	0.26152498438	0.608816850568	1.0,0.835,1.0,1.0,0.964,1.0	0.737,1.0,1.0,0.96,1.0,1.0,0.912,1.0,0.862	0.025
3718	"ENSG00000149532"	"CPSF7"	chr11	-	61420469	61421608	61420469	61420573	61421389	61421608	3718	22,34,129,43,45,48	151,350,486,395,373,274	16,30,19,60,19,57,24,78,47	265,181,209,206,183,235,293,151,265	966	150	0.224897807624	0.550779594778	0.022,0.015,0.04,0.017,0.018,0.026	0.009,0.025,0.014,0.043,0.016,0.036,0.013,0.074,0.027	-0.006
3719	"ENSG00000163728"	"TTC14"	chr3	+	180608700	180610003	180608700	180608810	180609629	180610003	3719	297,452,753,275,754,541	73,74,111,57,96,63	88,115,100,792,155,326,579,406,41	46,18,61,81,77,45,57,61,8	969	150	0.134772739935	0.383590156272	0.386,0.486,0.512,0.428,0.549,0.571	0.228,0.497,0.202,0.602,0.238,0.529,0.611,0.507,0.442	0.06
3720	"ENSG00000100359"	"SGSM3"	chr22	+	40407016	40407328	40407016	40407071	40407200	40407328	3720	216,150,286,96,160,239	716,618,768,538,596,615	133,166,142,230,60,239,147,241,105	412,380,585,431,375,777,443,884,380	279	150	0.36624731669	0.760139500524	0.14,0.115,0.167,0.088,0.126,0.173	0.148,0.19,0.115,0.223,0.079,0.142,0.151,0.128,0.129	-0.01
3721	"ENSG00000100359"	"SGSM3"	chr22	+	40407016	40407568	40407016	40407328	40407412	40407568	3721	333,225,375,159,195,419	574,563,687,416,576,551	151,282,224,245,109,330,209,528,313	395,354,493,372,307,662,437,626,235	234	150	0.0955457154142	0.300142286995	0.271,0.204,0.259,0.197,0.178,0.328	0.197,0.338,0.226,0.297,0.185,0.242,0.235,0.351,0.461	-0.042
3722	"ENSG00000100359"	"SGSM3"	chr22	+	40408793	40409372	40408793	40408842	40408932	40409372	3722	154,81,128,73,108,226	667,648,863,563,643,640	50,125,67,83,97,135,105,323,110	399,380,563,481,463,767,509,838,339	240	150	0.0579758354097	0.210644058983	0.126,0.072,0.085,0.075,0.095,0.181	0.073,0.171,0.069,0.097,0.116,0.099,0.114,0.194,0.169	-0.017
3723	"ENSG00000100359"	"SGSM3"	chr22	+	40408793	40409372	40408793	40408842	40409249	40409372	3723	843,585,861,383,641,967	0,0,0,0,0,1	251,539,288,723,473,1007,519,1627,483	0,0,0,0,0,0,0,0,0	557	150	1	1.0	1.0,1.0,1.0,1.0,1.0,0.996	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	-0.001
3724	"ENSG00000100359"	"SGSM3"	chr22	+	40408932	40409372	40408932	40409018	40409249	40409372	3724	849,652,923,407,680,915	444,354,569,440,413,404	275,526,273,773,474,1072,562,1654,466	264,200,464,269,301,339,314,339,199	381	150	0.266549483647	0.616641728399	0.429,0.42,0.39,0.267,0.393,0.471	0.291,0.509,0.188,0.531,0.383,0.555,0.413,0.658,0.48	-0.05
3725	"ENSG00000100359"	"SGSM3"	chr22	+	40408932	40409372	40408932	40409018	40409339	40409372	3725	1368,1062,1451,731,1116,1395	3,19,19,7,13,20	506,820,643,1112,742,1559,876,2144,691	8,12,19,7,17,25,8,24,13	471	150	0.0882471869995	0.283094514807	0.993,0.947,0.961,0.971,0.965,0.957	0.953,0.956,0.915,0.981,0.933,0.952,0.972,0.966,0.944	0.013
3726	"ENSG00000175166"	"PSMD2"	chr3	+	184303319	184303749	184303319	184303466	184303642	184303749	3726	202,198,191,169,147,383	1404,1886,2787,2142,1687,1964	68,377,179,57,230,241,206,532,246	1030,1157,1443,663,782,1131,1908,1041,1516	326	150	1.2989942455e-11	1.43674805386e-09	0.062,0.046,0.031,0.035,0.039,0.082	0.029,0.13,0.054,0.038,0.119,0.089,0.047,0.19,0.069	-0.036
3734	"ENSG00000163703"	"CRELD1"	chr3	+	9943076	9943515	9943076	9943153	9943380	9943515	3734	44,78,94,89,61,47	0,0,3,1,9,0	62,16,139,200,103,93,50,37,24	0,0,0,0,4,2,0,0,0	377	150	0.00404371194771	0.0277516508273	1.0,1.0,0.926,0.973,0.729,1.0	1.0,1.0,1.0,1.0,0.911,0.949,1.0,1.0,1.0	-0.046
3735	"ENSG00000163703"	"CRELD1"	chr3	+	9943076	9943515	9943076	9943172	9943380	9943515	3735	14,35,65,59,37,16	155,204,270,221,202,168	31,9,44,126,42,56,25,25,11	152,73,717,326,543,313,194,109,115	358	150	0.071952480043	0.24619136337	0.036,0.067,0.092,0.101,0.071,0.038	0.079,0.049,0.025,0.139,0.031,0.07,0.051,0.088,0.039	0.004
3737	"ENSG00000196378"	"ZNF34"	chr8	-	144778037	144778525	144778037	144778164	144778438	144778525	3737	6,16,16,21,12,12	27,38,49,55,48,40	10,11,20,7,4,16,12,42,25	65,7,33,29,61,48,40,23,59	424	150	0.321390010609	0.700839472928	0.073,0.13,0.104,0.119,0.081,0.096	0.052,0.357,0.177,0.079,0.023,0.105,0.096,0.392,0.13	-0.056
3738	"ENSG00000222009"	"BTBD19"	chr1	+	44812995	44813269	44812995	44813064	44813137	44813269	3738	0,11,0,0,2,7	0,3,13,0,5,5	2,6,27,6,17,2,0,41,2	12,11,23,3,17,0,12,23,0	223	150	1	1.0	NA,0.712,0.0,NA,0.212,0.485	0.101,0.268,0.441,0.574,0.402,1.0,0.0,0.545,1.0	-0.129
3739	"ENSG00000163214"	"DHX57"	chr2	-	38854053	38855252	38854053	38854178	38855056	38855252	3739	37,88,29,10,46,115	14,67,71,87,89,65	4,30,12,40,2,26,66,20,13	20,11,15,30,8,24,54,5,16	1028	150	0.161089756456	0.435555930475	0.278,0.161,0.056,0.016,0.07,0.205	0.028,0.285,0.105,0.163,0.035,0.136,0.151,0.369,0.106	-0.022
3740	"ENSG00000181789"	"COPG1"	chr3	+	129252622	129252955	129252622	129252694	129252875	129252955	3740	93,117,130,60,65,167	616,831,1059,865,788,619	42,99,60,78,79,67,115,219,123	572,449,617,512,369,624,771,403,621	331	150	0.0015839116828	0.0134040639918	0.064,0.06,0.053,0.03,0.036,0.109	0.032,0.091,0.042,0.065,0.088,0.046,0.063,0.198,0.082	-0.02
3742	"ENSG00000242086"	"LINC00969"	chr3	+	195708153	195708435	195708153	195708268	195708428	195708435	3742	12,18,27,6,30,1	2,0,0,0,0,0	0,3,2,9,0,28,21,0,5	0,0,0,0,0,0,0,0,0	310	150	1	1.0	0.744,1.0,1.0,1.0,1.0,1.0	NA,1.0,1.0,1.0,NA,1.0,1.0,NA,1.0	-0.043
3743	"ENSG00000242086"	"LINC00969"	chr3	+	195708133	195708807	195708133	195708268	195708746	195708807	3743	18,21,69,15,32,1	29,8,15,11,16,10	0,8,2,16,1,63,19,0,10	2,9,6,13,0,17,21,8,0	628	150	0.208233446436	0.520419480425	0.129,0.385,0.524,0.246,0.323,0.023	0.0,0.175,0.074,0.227,1.0,0.47,0.178,0.0,1.0	-0.075
3744	"ENSG00000242086"	"LINC00969"	chr3	+	195708133	195708807	195708133	195708387	195708746	195708807	3744	15,7,63,15,29,1	0,0,0,0,0,0	0,8,2,16,1,57,7,0,7	0,0,0,0,0,4,0,0,0	509	150	1	1.0	1.0,1.0,1.0,1.0,1.0,1.0	NA,1.0,1.0,1.0,1.0,0.808,1.0,NA,1.0	0.027
3745	"ENSG00000242086"	"LINC00969"	chr3	+	195708133	195708807	195708133	195708435	195708746	195708807	3745	10,4,60,15,24,0	1,0,0,2,12,0	0,8,2,16,1,57,6,0,7	0,0,0,1,0,2,3,0,0	461	150	1	1.0	0.765,1.0,1.0,0.709,0.394,NA	NA,1.0,1.0,0.839,1.0,0.903,0.394,NA,1.0	-0.103
3746	"ENSG00000242086"	"LINC00969"	chr3	+	195708153	195708841	195708153	195708513	195708746	195708841	3746	9,4,51,13,18,0	2,0,0,0,0,0	0,6,0,13,1,45,6,0,6	2,0,0,1,0,0,0,0,0	383	150	1	1.0	0.638,1.0,1.0,1.0,1.0,NA	0.0,1.0,NA,0.836,1.0,1.0,1.0,NA,1.0	0.094
3749	"ENSG00000214021"	"TTLL3"	chr3	+	9817644	9818920	9817644	9817759	9818554	9818920	3749	168,197,447,158,290,182	5,3,0,3,0,5	30,138,233,570,391,521,235,262,390	15,2,6,0,4,1,4,1,2	945	150	0.536470748945	0.974265606288	0.842,0.912,1.0,0.893,1.0,0.852	0.241,0.916,0.86,1.0,0.939,0.988,0.903,0.977,0.969	0.051
3750	"ENSG00000214021"	"TTLL3"	chr3	+	9817644	9818920	9817644	9817759	9818821	9818920	3750	270,337,610,259,399,270	3,31,19,10,2,10	81,247,334,755,539,728,344,384,567	10,5,19,10,27,11,13,2,8	1212	150	0.625249893155	1.0	0.918,0.574,0.799,0.762,0.961,0.77	0.501,0.859,0.685,0.903,0.712,0.891,0.766,0.96,0.898	0.0
