ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2868	"ENSG00000163472"	"TMEM79"	chr1	+	156285183	156286473	156285183	156285267	156286259	156286473	2868	292,0,74	0,0,0	167,79,18,107,169,158,122,172,0	0,0,0,9,0,0,0,0,0	1142	150	1	1.0	1.0,NA,1.0	1.0,1.0,1.0,0.61,1.0,1.0,1.0,1.0,NA	0.049
2869	"ENSG00000163472"	"TMEM79"	chr1	+	156285183	156286473	156285183	156285983	156286259	156286473	2869	41,0,0	31,0,28	26,1,0,4,19,41,2,15,0	13,13,0,12,12,5,16,38,0	426	150	1	1.0	0.318,NA,0.0	0.413,0.026,NA,0.105,0.358,0.743,0.042,0.122,NA	-0.099
2870	"ENSG00000092439"	"TRPM7"	chr15	-	50575723	50575919	50575723	50575789	50575868	50575919	2870	22,8,0	108,11,69	15,29,16,8,33,2,29,0,11	63,51,20,13,81,30,104,0,35	229	150	1	1.0	0.118,0.323,0.0	0.135,0.271,0.344,0.287,0.211,0.042,0.154,NA,0.171	-0.055
2872	"ENSG00000160818"	"GPATCH4"	chr1	-	156596080	156596478	156596080	156596131	156596386	156596478	2872	37,10,0	459,101,58	36,15,10,54,21,26,10,129,3	290,273,86,152,269,109,96,727,45	405	150	0.000125028649897	0.00117907103672	0.029,0.035,0.0	0.044,0.02,0.041,0.116,0.028,0.081,0.037,0.062,0.024	-0.029
2873	"ENSG00000160818"	"GPATCH4"	chr1	-	156596080	156596478	156596080	156596248	156596386	156596478	2873	24,10,0	0,0,0	28,4,9,24,7,23,2,94,0	0,2,0,12,0,0,1,0,0	288	150	1	1.0	1.0,1.0,NA	1.0,0.51,1.0,0.51,1.0,1.0,0.51,1.0,NA	0.184
2874	"ENSG00000160818"	"GPATCH4"	chr1	-	156596080	156598121	156596080	156596131	156598034	156598121	2874	199,1,0	0,0,0	168,71,28,165,177,170,62,396,192	1,0,0,0,0,0,2,0,0	2053	150	1	1.0	1.0,1.0,NA	0.925,1.0,1.0,1.0,1.0,1.0,0.694,1.0,1.0	0.042
2878	"ENSG00000085465"	"OVGP1"	chr1	-	111421275	111421673	111421275	111421461	111421564	111421673	2878	0,0,0	7,10,0	0,10,0,0,0,0,6,6,18	5,4,0,0,9,0,9,3,19	253	150	1	1.0	0.0,0.0,NA	0.0,0.597,NA,NA,0.0,NA,0.283,0.542,0.36	-0.297
2879	"ENSG00000167967"	"E4F1"	chr16	+	2229569	2232364	2229569	2229675	2232170	2232364	2879	28,57,1	183,84,47	118,56,51,11,66,89,362,4,30	174,89,66,59,140,195,155,87,52	2645	150	3.93626908846e-10	1.8697523773e-08	0.009,0.037,0.001	0.037,0.034,0.042,0.01,0.026,0.025,0.117,0.003,0.032	-0.021
2881	"ENSG00000132330"	"SCLY"	chr2	+	238091217	238094522	238091217	238091254	238094419	238094522	2881	33,3,0	0,3,0	52,25,0,33,5,30,61,52,75	5,0,0,5,5,0,3,0,0	3315	150	1	1.0	1.0,0.043,NA	0.32,1.0,NA,0.23,0.043,1.0,0.479,1.0,1.0	-0.113
2882	"ENSG00000143761"	"ARF1"	chr1	+	228097077	228097452	228097077	228097262	228097341	228097452	2882	193,402,86	2557,3489,1003	359,335,425,80,365,287,368,258,208	5142,3982,6184,1234,4033,3386,5331,2589,3908	229	150	0.0141736738237	0.0580119512264	0.047,0.07,0.053	0.044,0.052,0.043,0.041,0.056,0.053,0.043,0.061,0.034	0.009
2883	"ENSG00000104904"	"OAZ1"	chr19	+	2271384	2271530	2271384	2271442	2271443	2271530	2883	6994,2498,2463	0,0,0	9232,7142,6500,3743,12142,5991,12423,11913,4936	1,0,0,0,0,0,0,2,0	151	150	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	0.0
2884	"ENSG00000104904"	"OAZ1"	chr19	+	2271384	2271954	2271384	2271530	2271781	2271954	2884	278,173,112	7093,2764,3168	429,294,322,244,762,323,777,596,571	9184,7241,6456,3721,12105,5974,12906,12237,5052	401	150	0.00115197707039	0.00738472637263	0.014,0.023,0.013	0.017,0.015,0.018,0.024,0.023,0.02,0.022,0.018,0.041	-0.005
2887	"ENSG00000224078"	"SNHG14"	chr15	+	25103858	25106294	25103858	25103970	25106163	25106294	2887	15,0,0	42,14,13	12,1,0,4,3,0,23,0,0	12,8,14,20,10,0,14,19,28	2343	150	1	1.0	0.022,0.0,0.0	0.06,0.008,0.0,0.013,0.019,NA,0.095,0.0,0.0	-0.017
2889	"ENSG00000112511"	"PHF1"	chr6	+	33414724	33415144	33414724	33414829	33414954	33415144	2889	17,170,72	82,57,7	17,10,33,16,82,15,93,19,135	36,29,27,20,187,44,99,39,38	275	150	0.125201587667	0.330568220675	0.102,0.619,0.849	0.205,0.158,0.4,0.304,0.193,0.157,0.339,0.21,0.66	0.232
2890	"ENSG00000112511"	"PHF1"	chr6	+	33414724	33415144	33414724	33414829	33414965	33415144	2890	24,207,76	52,100,101	20,15,42,21,118,19,110,24,153	35,49,24,17,103,1,175,29,82	286	150	0.668439363476	1.0	0.195,0.521,0.283	0.231,0.138,0.479,0.393,0.375,0.909,0.248,0.303,0.495	-0.064
2892	"ENSG00000156475"	"PPP2R2B"	chr5	-	146878001	146878785	146878001	146878195	146878700	146878785	2892	5,0,0	1,0,0	0,0,0,0,1,0,0,2,0	0,0,0,0,0,0,0,2,0	655	150	1	1.0	0.534,NA,NA	NA,NA,NA,NA,1.0,NA,NA,0.186,NA	-0.059
2893	"ENSG00000213782"	"DDX47"	chr12	+	12823202	12824016	12823202	12823319	12823869	12824016	2893	210,651,14	576,208,118	342,271,150,91,270,126,419,124,287	434,178,133,190,240,149,120,364,102	700	150	0.0516917632575	0.163895266657	0.072,0.401,0.025	0.144,0.246,0.195,0.093,0.194,0.153,0.428,0.068,0.376	-0.045
2894	"ENSG00000213782"	"DDX47"	chr12	+	12823202	12824677	12823202	12823319	12824539	12824677	2894	276,1376,14	45,246,20	492,461,321,198,422,164,672,203,487	131,324,433,1,124,49,93,141,136	1370	150	0.897225360286	1.0	0.402,0.38,0.071	0.291,0.135,0.075,0.956,0.271,0.268,0.442,0.136,0.282	-0.033
2895	"ENSG00000213782"	"DDX47"	chr12	+	12823202	12824677	12823202	12824016	12824539	12824677	2895	72,725,0	645,203,150	160,200,172,111,158,47,257,94,207	513,286,132,248,260,185,183,491,133	673	150	0.0340300054232	0.115907303854	0.024,0.443,0.0	0.065,0.135,0.225,0.091,0.119,0.054,0.238,0.041,0.258	0.019
2896	"ENSG00000167535"	"CACNB3"	chr12	+	48824668	48825243	48824668	48824733	48825162	48825243	2896	0,8,0	0,11,0	2,0,0,0,0,4,5,10,0	5,4,0,0,0,0,23,3,0	579	150	1	1.0	NA,0.159,NA	0.094,0.0,NA,NA,NA,1.0,0.053,0.463,NA	-0.163
2897	"ENSG00000131748"	"STARD3"	chr17	+	39657972	39658522	39657972	39658026	39658404	39658522	2897	137,458,80	408,208,75	70,70,71,85,192,169,67,139,131	255,174,119,81,369,265,305,238,196	528	150	0.0103647241863	0.0453601628086	0.087,0.385,0.233	0.072,0.103,0.145,0.23,0.129,0.153,0.059,0.142,0.16	0.102
2898	"ENSG00000131748"	"STARD3"	chr17	+	39657972	39658522	39657972	39658026	39658412	39658522	2898	170,466,87	0,0,0	86,79,76,90,219,191,80,154,142	0,0,0,0,0,0,0,0,17	536	150	0.157592174165	0.396051771717	1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7	0.033
2899	"ENSG00000131748"	"STARD3"	chr17	+	39662250	39663484	39662250	39662344	39662803	39663484	2899	43,55,109	487,235,191	43,33,46,21,66,18,57,24,26	288,258,124,149,396,292,330,226,172	609	150	0.000296232970934	0.00242944134822	0.021,0.055,0.123	0.035,0.031,0.084,0.034,0.039,0.015,0.041,0.025,0.036	0.029
2900	"ENSG00000131748"	"STARD3"	chr17	+	39662250	39663484	39662250	39662367	39662803	39663484	2900	22,34,109	0,0,0	30,19,40,16,46,10,46,15,20	2,5,0,0,12,0,3,0,8	586	150	4.41904375426e-07	9.11471141884e-06	1.0,1.0,1.0	0.793,0.493,1.0,1.0,0.495,1.0,0.797,1.0,0.39	0.226
2901	"ENSG00000102030"	"NAA10"	chrX	-	153932070	153932431	153932070	153932115	153932315	153932431	2901	155,76,74	465,210,334	142,129,93,109,255,74,326,262,187	830,1151,700,323,901,456,1898,1329,548	350	150	3.41483684815e-05	0.00039680584378	0.125,0.134,0.087	0.068,0.046,0.054,0.126,0.108,0.065,0.069,0.078,0.128	0.033
2902	"ENSG00000007341"	"ST7L"	chr1	-	112610454	112611003	112610454	112610690	112610840	112611003	2902	194,218,235	0,0,0	146,101,113,117,133,222,402,457,73	0,0,0,0,0,0,4,0,0	300	150	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,0.98,1.0,1.0	0.002
2903	"ENSG00000128581"	"IFT22"	chr7	-	101318123	101319032	101318123	101318213	101318955	101319032	2903	11,4,0	43,30,0	2,2,2,2,3,3,6,0,1	45,54,14,5,38,67,45,55,26	892	150	1	1.0	0.041,0.022,NA	0.007,0.006,0.023,0.063,0.013,0.007,0.022,0.0,0.006	0.015
2909	"ENSG00000132463"	"GRSF1"	chr4	-	70825295	70826245	70825295	70825431	70826123	70826245	2909	302,82,188	865,258,171	192,99,221,86,200,82,116,170,22	1230,861,632,355,1101,605,560,374,262	842	150	5.17363929475e-14	5.1783426032e-12	0.059,0.054,0.164	0.027,0.02,0.059,0.041,0.031,0.024,0.036,0.075,0.015	0.056
2914	"ENSG00000178104"	"PDE4DIP"	chr1	+	148991884	148993882	148991884	148991973	148993484	148993882	2914	40,60,0	1,0,0	2,24,0,0,2,0,22,0,0	0,0,0,0,0,0,0,0,0	1661	150	1	1.0	0.783,1.0,NA	1.0,1.0,NA,NA,1.0,NA,1.0,NA,NA	-0.109
2916	"ENSG00000130803"	"ZNF317"	chr19	+	9156611	9157394	9156611	9156748	9157267	9157394	2916	189,850,168	131,52,36	534,592,777,121,386,172,901,131,473	129,73,186,87,140,16,194,12,120	669	150	0.915218014939	1.0	0.244,0.786,0.511	0.481,0.645,0.484,0.238,0.382,0.707,0.51,0.71,0.469	-0.0
2917	"ENSG00000140995"	"DEF8"	chr16	+	89964220	89964575	89964220	89964310	89964465	89964575	2917	0,0,0	34,24,0	0,0,0,0,0,2,0,0,0	8,10,1,5,8,32,43,11,2	305	150	1	1.0	0.0,0.0,NA	0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0	-0.003
2918	"ENSG00000143418"	"CERS2"	chr1	-	150966755	150967202	150966755	150966862	150967073	150967202	2918	140,154,73	1318,529,334	136,44,96,54,151,69,164,106,156	1305,804,594,494,1664,716,1918,586,712	361	150	1.48880139561e-06	2.63320535995e-05	0.042,0.108,0.083	0.042,0.022,0.063,0.043,0.036,0.039,0.034,0.07,0.083	0.03
2919	"ENSG00000143418"	"CERS2"	chr1	-	150967391	150967714	150967391	150967484	150967663	150967714	2919	202,88,52	1344,542,127	152,53,98,67,154,66,187,135,186	1326,824,745,658,1684,674,1949,497,476	329	150	0.00107745902336	0.00701807978514	0.064,0.069,0.157	0.05,0.028,0.057,0.044,0.04,0.043,0.042,0.11,0.151	0.034
2920	"ENSG00000154222"	"CC2D1B"	chr1	-	52355397	52355666	52355397	52355449	52355607	52355666	2920	7,33,7	44,14,65	9,5,40,7,4,5,10,5,3	52,29,9,63,62,52,50,14,39	308	150	0.256065391397	0.584004134496	0.072,0.534,0.05	0.078,0.077,0.684,0.051,0.03,0.045,0.089,0.148,0.036	0.081
2921	"ENSG00000154222"	"CC2D1B"	chr1	-	52357780	52358461	52357780	52357898	52358330	52358461	2921	24,4,0	45,3,43	12,18,12,15,16,18,26,1,39	54,4,3,52,54,65,18,0,13	582	150	0.0161725389016	0.064107885979	0.121,0.256,0.0	0.054,0.537,0.508,0.069,0.071,0.067,0.271,1.0,0.436	-0.209
2922	"ENSG00000154222"	"CC2D1B"	chr1	-	52357780	52358461	52357780	52357916	52358330	52358461	2922	16,4,0	15,29,0	9,17,11,10,13,16,19,1,36	29,8,39,14,4,8,8,11,6	564	150	1	1.0	0.221,0.035,NA	0.076,0.361,0.07,0.16,0.464,0.347,0.387,0.024,0.615	-0.15
2923	"ENSG00000154222"	"CC2D1B"	chr1	-	52360423	52361132	52360423	52360549	52360973	52361132	2923	13,63,8	52,18,58	27,34,48,1,15,35,54,0,75	46,9,18,39,64,38,60,14,42	574	150	0.483249203498	0.940446085818	0.061,0.478,0.035	0.133,0.497,0.411,0.007,0.058,0.194,0.19,0.0,0.318	-0.01
2924	"ENSG00000127419"	"TMEM175"	chr4	+	947708	948154	947708	947892	948115	948154	2924	51,35,147	130,68,128	28,30,28,54,83,196,47,164,95	110,95,70,82,167,231,181,163,233	373	150	0.159256622837	0.39873005513	0.136,0.171,0.316	0.093,0.113,0.139,0.209,0.167,0.254,0.095,0.288,0.141	0.041
2925	"ENSG00000127419"	"TMEM175"	chr4	+	948115	948615	948115	948154	948410	948615	2925	206,299,336	38,8,12	188,121,95,199,406,621,455,608,650	19,6,1,21,19,33,22,17,15	406	150	0.310486077653	0.671931541024	0.667,0.932,0.912	0.785,0.882,0.972,0.778,0.888,0.874,0.884,0.93,0.941	-0.045
2926	"ENSG00000127419"	"TMEM175"	chr4	+	948115	948615	948115	948154	948510	948615	2926	300,401,494	0,0,0	251,152,127,273,547,833,582,783,820	0,4,0,0,0,0,7,0,0	506	150	1	1.0	1.0,1.0,1.0	1.0,0.918,1.0,1.0,1.0,1.0,0.961,1.0,1.0	0.013
2928	"ENSG00000144061"	"NPHP1"	chr2	-	110143541	110144569	110143541	110143641	110144492	110144569	2928	0,0,44	4,25,0	0,0,0,0,0,0,0,4,0	0,4,0,0,0,0,0,3,0	1001	150	1	1.0	0.0,0.0,1.0	NA,0.0,NA,NA,NA,NA,NA,0.167,NA	0.25
2931	"ENSG00000144061"	"NPHP1"	chr2	-	110163047	110164730	110163047	110163132	110164687	110164730	2931	0,0,0	26,0,0	0,0,0,0,0,0,2,70,0	4,0,0,0,0,0,0,0,0	1705	150	1	1.0	0.0,NA,NA	0.0,NA,NA,NA,NA,NA,1.0,1.0,NA	-0.667
2932	"ENSG00000144061"	"NPHP1"	chr2	-	110163047	110164730	110163047	110163135	110164687	110164730	2932	0,0,0	19,0,0	0,0,0,0,0,0,2,70,0	0,0,0,0,0,0,0,0,0	1702	150	1	1.0	0.0,NA,NA	NA,NA,NA,NA,NA,NA,1.0,1.0,NA	-1.0
2934	"ENSG00000134222"	"PSRC1"	chr1	-	109280776	109281251	109280776	109280916	109281107	109281251	2934	5,13,0	0,0,0	25,40,0,0,6,23,37,118,0	0,9,0,0,0,0,4,0,0	341	150	1	1.0	1.0,1.0,NA	1.0,0.662,NA,NA,1.0,1.0,0.803,1.0,NA	0.089
2935	"ENSG00000134222"	"PSRC1"	chr1	-	109280776	109281251	109280776	109281046	109281136	109281251	2935	0,2,0	1,5,0	0,15,0,0,2,4,6,50,0	6,4,1,0,0,5,1,0,0	240	150	1	1.0	0.0,0.2,NA	0.0,0.701,0.0,NA,1.0,0.333,0.789,1.0,NA	-0.446
2936	"ENSG00000134222"	"PSRC1"	chr1	-	109282517	109282731	109282517	109282575	109282679	109282731	2936	0,0,0	4,0,0	3,2,0,0,0,0,3,11,0	4,9,0,0,0,0,8,44,0	254	150	1	1.0	0.0,NA,NA	0.307,0.116,NA,NA,NA,NA,0.181,0.129,NA	-0.183
2939	"ENSG00000138459"	"SLC35A5"	chr3	+	112580545	112581326	112580545	112580706	112581178	112581326	2939	689,230,19	0,0,0	912,488,241,662,1069,352,232,187,145	0,0,0,4,0,0,0,0,0	622	150	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0,0.976,1.0,1.0,1.0,1.0,1.0	0.003
2940	"ENSG00000138459"	"SLC35A5"	chr3	+	112580545	112581326	112580545	112580706	112581244	112581326	2940	793,253,29	0,0,0	995,541,269,725,1184,415,257,201,161	2,8,0,1,0,0,3,0,0	688	150	1	1.0	1.0,1.0,1.0	0.991,0.936,1.0,0.994,1.0,1.0,0.949,1.0,1.0	0.014
2941	"ENSG00000142733"	"MAP3K6"	chr1	-	27356589	27357114	27356589	27356749	27357008	27357114	2941	13,156,221	23,33,17	2,9,8,5,3,56,1,10,0	4,32,3,7,1,75,1,2,0	409	150	1	1.0	0.172,0.634,0.827	0.155,0.094,0.494,0.208,0.524,0.215,0.268,0.647,NA	0.219
2942	"ENSG00000174021"	"GNG5"	chr1	-	84506010	84506565	84506010	84506301	84506435	84506565	2942	2,5,17	2,4,0	18,18,41,1,20,28,71,68,2	55,20,110,20,40,11,44,2,29	284	150	0.0332894163659	0.114268581197	0.346,0.398,1.0	0.147,0.322,0.164,0.026,0.209,0.573,0.46,0.947,0.035	0.261
2945	"ENSG00000160310"	"PRMT2"	chr21	+	46660832	46661936	46660832	46660962	46661799	46661936	2945	251,190,6	593,291,225	116,96,108,128,128,122,144,74,20	242,204,127,187,405,381,523,350,55	987	150	0.396082678937	0.805331541107	0.06,0.09,0.004	0.068,0.067,0.114,0.094,0.046,0.046,0.04,0.031,0.052	-0.011
2946	"ENSG00000168883"	"USP39"	chr2	+	85648760	85649280	85648760	85648853	85649016	85649280	2946	951,1041,368	9,31,62	829,700,923,421,723,543,847,811,537	78,114,62,30,75,62,17,33,114	313	150	0.00262342767264	0.0147179305354	0.981,0.941,0.74	0.836,0.746,0.877,0.871,0.822,0.808,0.96,0.922,0.693	0.05
2947	"ENSG00000145029"	"NICN1"	chr3	-	49424948	49425438	49424948	49425053	49425366	49425438	2947	252,156,323	126,30,10	89,37,11,104,145,167,97,127,0	83,18,39,71,97,100,31,38,7	463	150	0.000374912822599	0.00294842155487	0.393,0.628,0.913	0.258,0.4,0.084,0.322,0.326,0.351,0.503,0.52,0.0	0.338
2948	"ENSG00000145029"	"NICN1"	chr3	-	49424948	49425438	49424948	49425146	49425366	49425438	2948	200,129,300	3,0,0	71,31,11,64,110,142,76,103,0	1,1,0,0,2,0,2,0,0	370	150	1	1.0	0.964,1.0,1.0	0.966,0.926,1.0,1.0,0.957,1.0,0.939,1.0,NA	0.014
2949	"ENSG00000215845"	"TSTD1"	chr1	-	161037630	161038075	161037630	161037826	161037912	161038075	2949	511,211,282	1081,727,718	150,162,264,123,501,160,131,775,19	668,1781,978,733,1612,1265,557,2982,288	236	150	4.4408920985e-16	6.5192296006e-14	0.231,0.156,0.2	0.125,0.055,0.146,0.096,0.165,0.074,0.13,0.142,0.04	0.088
2950	"ENSG00000204351"	"SKIV2L"	chr6	+	31961040	31961675	31961040	31961094	31961546	31961675	2950	90,26,14	15,0,0	57,41,71,30,74,20,67,18,151	8,5,15,4,16,15,21,0,11	602	150	0.0463597073645	0.150677602386	0.599,1.0,1.0	0.64,0.671,0.541,0.651,0.535,0.249,0.443,1.0,0.774	0.255
2951	"ENSG00000204351"	"SKIV2L"	chr6	+	31962713	31963091	31962713	31962798	31962984	31963091	2951	4,12,14	105,49,82	11,3,0,6,18,10,15,5,9	145,104,47,40,110,47,117,24,109	336	150	0.366915898171	0.765465473967	0.017,0.099,0.071	0.033,0.013,0.0,0.063,0.068,0.087,0.054,0.085,0.036	0.014
2952	"ENSG00000204351"	"SKIV2L"	chr6	+	31968622	31969089	31968622	31968796	31968870	31969089	2952	19,1,0	150,97,83	9,10,11,4,9,4,9,13,2	144,95,52,53,90,46,88,53,83	224	150	0.0431901010075	0.141947167789	0.078,0.007,0.0	0.04,0.066,0.124,0.048,0.063,0.055,0.064,0.141,0.016	-0.04
2953	"ENSG00000204351"	"SKIV2L"	chr6	+	31969279	31969751	31969279	31969420	31969514	31969751	2953	94,41,12	54,53,107	62,24,34,14,48,48,31,52,145	83,101,25,37,57,34,77,71,41	244	150	0.391889799556	0.799389845875	0.517,0.322,0.064	0.315,0.127,0.455,0.189,0.341,0.465,0.198,0.31,0.685	-0.042
2954	"ENSG00000147168"	"IL2RG"	chrX	-	71110155	71110688	71110155	71110295	71110503	71110688	2954	122,95,0	1324,370,155	139,233,87,182,704,392,2,93,222	1623,3613,1277,2094,9831,5685,11,1061,1134	358	150	0.00436556141594	0.0221496917924	0.037,0.097,0.0	0.035,0.026,0.028,0.035,0.029,0.028,0.071,0.035,0.076	0.004
2955	"ENSG00000164896"	"FASTK"	chr7	-	151076625	151077027	151076625	151076832	151076912	151077027	2955	39,34,83	299,205,184	62,18,12,37,47,94,36,42,58	424,120,131,144,408,266,350,427,127	230	150	0.142258916141	0.365098057509	0.078,0.098,0.227	0.087,0.089,0.056,0.144,0.07,0.187,0.063,0.06,0.229	0.025
2956	"ENSG00000164896"	"FASTK"	chr7	-	151076912	151077236	151076912	151077027	151077100	151077236	2956	136,161,44	385,138,142	200,52,70,65,133,152,154,219,266	458,138,131,207,436,354,325,410,124	223	150	0.963326072791	1.0	0.192,0.44,0.172	0.227,0.202,0.264,0.174,0.17,0.224,0.242,0.264,0.591	0.006
2957	"ENSG00000164896"	"FASTK"	chr7	-	151077100	151077401	151077100	151077236	151077309	151077401	2957	144,135,147	256,67,89	204,28,118,113,249,195,168,332,223	395,115,86,151,336,329,260,381,73	223	150	0.128482141707	0.338013949867	0.275,0.575,0.526	0.258,0.141,0.48,0.335,0.333,0.285,0.303,0.37,0.673	0.106
2958	"ENSG00000164896"	"FASTK"	chr7	-	151076912	151077780	151076912	151077236	151077620	151077780	2958	227,197,126	0,0,0	233,29,123,244,296,235,156,444,221	4,0,0,0,2,0,0,0,0	534	150	1	1.0	1.0,1.0,1.0	0.942,1.0,1.0,1.0,0.977,1.0,1.0,1.0,1.0	0.009
2959	"ENSG00000164896"	"FASTK"	chr7	-	151077309	151077780	151077309	151077401	151077620	151077780	2959	130,102,9	244,152,81	96,7,27,163,129,109,47,216,57	482,142,128,147,405,330,331,468,183	369	150	0.0414514377352	0.136538617641	0.178,0.214,0.043	0.075,0.02,0.079,0.311,0.115,0.118,0.055,0.158,0.112	0.029
2960	"ENSG00000164896"	"FASTK"	chr7	-	151076912	151078092	151076912	151077236	151077878	151078092	2960	359,367,131	0,0,0	412,66,198,330,445,377,248,646,292	0,3,0,0,0,0,0,0,0	792	150	1	1.0	1.0,1.0,1.0	1.0,0.806,1.0,1.0,1.0,1.0,1.0,1.0,1.0	0.022
2961	"ENSG00000164896"	"FASTK"	chr7	-	151076912	151078092	151076912	151077780	151077878	151078092	2961	112,142,5	354,184,141	139,29,54,64,136,116,73,149,43	426,130,158,185,465,363,357,501,241	248	150	0.870890845672	1.0	0.161,0.318,0.021	0.165,0.119,0.171,0.173,0.15,0.162,0.11,0.152,0.097	0.022
2962	"ENSG00000090674"	"MCOLN1"	chr19	+	7527519	7527960	7527519	7527628	7527863	7527960	2962	70,5,0	17,15,0	22,37,6,9,123,17,18,16,19	12,41,13,10,124,18,29,28,50	385	150	1	1.0	0.616,0.115,NA	0.417,0.26,0.152,0.26,0.279,0.269,0.195,0.182,0.129	0.127
2964	"ENSG00000006042"	"TMEM98"	chr17	+	32931326	32931659	32931326	32931402	32931474	32931659	2964	8,12,0	27,30,0	0,0,0,3,0,1,7,0,0	0,0,0,1,0,5,33,10,0	222	150	1	1.0	0.167,0.213,NA	NA,NA,NA,0.67,NA,0.119,0.125,0.0,NA	-0.039
2965	"ENSG00000164877"	"MICALL2"	chr7	-	1436741	1437608	1436741	1436856	1437433	1437608	2965	1,18,36	0,0,0	78,64,6,30,1,72,306,7,130	4,0,0,0,0,0,0,0,0	727	150	1	1.0	1.0,1.0,1.0	0.801,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	0.022
2966	"ENSG00000164877"	"MICALL2"	chr7	-	1436741	1437608	1436741	1436856	1437534	1437608	2966	1,18,36	23,3,0	94,83,13,39,1,84,381,18,135	231,194,91,40,9,205,858,10,130	828	150	0.0555813316322	0.174096859536	0.008,0.521,1.0	0.069,0.072,0.025,0.15,0.02,0.069,0.074,0.246,0.158	0.412
2967	"ENSG00000164877"	"MICALL2"	chr7	-	1438096	1438353	1438096	1438220	1438288	1438353	2967	3,8,0	37,12,0	76,46,28,15,5,59,188,30,83	294,154,95,43,16,213,839,0,44	218	150	1	1.0	0.053,0.314,NA	0.151,0.17,0.169,0.194,0.177,0.16,0.134,1.0,0.565	-0.119
2968	"ENSG00000164877"	"MICALL2"	chr7	-	1440590	1442484	1440590	1440684	1442191	1442484	2968	1,0,0	34,9,0	98,19,25,33,5,100,319,0,47	283,183,79,66,6,173,728,15,24	1657	150	1	1.0	0.003,0.0,NA	0.03,0.009,0.028,0.043,0.07,0.05,0.038,0.0,0.151	-0.045
2972	"ENSG00000147789"	"ZNF7"	chr8	+	144829042	144829604	144829042	144829090	144829426	144829604	2972	109,111,70	8,0,0	90,58,79,39,104,72,72,131,136	1,2,0,0,1,0,0,0,0	486	150	0.00339715550447	0.0180689285528	0.808,1.0,1.0	0.965,0.9,1.0,1.0,0.97,1.0,1.0,1.0,1.0	-0.046
2973	"ENSG00000147789"	"ZNF7"	chr8	+	144829042	144829604	144829042	144829090	144829444	144829604	2973	119,123,70	2,0,0	98,61,83,43,114,76,75,146,137	0,0,0,0,0,0,0,0,0	504	150	1	1.0	0.947,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0	-0.018
2974	"ENSG00000147789"	"ZNF7"	chr8	+	144829042	144829604	144829042	144829090	144829477	144829604	2974	139,135,70	0,0,0	108,74,96,46,128,108,76,149,142	0,2,2,2,8,0,7,0,0	537	150	0.000196038604454	0.00171982871318	1.0,1.0,1.0	1.0,0.912,0.931,0.865,0.817,1.0,0.752,1.0,1.0	0.08
2978	"ENSG00000164405"	"UQCRQ"	chr5	+	132866868	132867687	132866868	132867035	132867487	132867687	2978	861,680,772	1230,611,789	1169,718,574,538,988,743,1374,2810,631	1891,2119,1165,627,1401,1623,1316,4477,1172	602	150	8.08678145559e-08	2.02353326877e-06	0.149,0.217,0.196	0.133,0.078,0.109,0.176,0.149,0.102,0.206,0.135,0.118	0.053
2979	"ENSG00000185000"	"DGAT1"	chr8	-	144317021	144317252	144317021	144317109	144317186	144317252	2979	107,130,46	249,94,47	106,39,72,44,209,220,122,248,387	274,189,237,66,213,215,278,233,203	227	150	0.327204210678	0.70122011865	0.221,0.477,0.393	0.204,0.12,0.167,0.306,0.393,0.403,0.225,0.413,0.557	0.054
2980	"ENSG00000185000"	"DGAT1"	chr8	-	144318094	144318362	144318094	144318169	144318260	144318362	2980	35,37,105	312,192,40	49,6,4,26,71,43,37,41,51	307,151,173,49,257,341,322,277,284	241	150	0.045068807007	0.147298627757	0.065,0.107,0.62	0.09,0.024,0.014,0.248,0.147,0.073,0.067,0.084,0.101	0.17
2981	"ENSG00000185000"	"DGAT1"	chr8	-	144318260	144318566	144318260	144318362	144318460	144318566	2981	30,14,164	291,132,21	28,15,12,10,30,23,32,28,35	275,150,173,82,281,364,326,346,274	248	150	0.020910303936	0.0781077001986	0.059,0.06,0.825	0.058,0.057,0.04,0.069,0.061,0.037,0.056,0.047,0.072	0.259
2982	"ENSG00000100911"	"PSME2"	chr14	-	24144399	24145155	24144399	24144468	24145057	24145155	2982	337,141,21	2128,514,554	320,251,212,353,511,408,488,431,55	2309,3314,2119,1075,2615,1401,1236,4064,964	739	150	0.351579948268	0.740132931249	0.031,0.053,0.008	0.027,0.015,0.02,0.062,0.038,0.056,0.074,0.021,0.011	-0.005
