ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
3222	"ENSG00000146192"	"FGD2"	chr6	+	37022238	37025938	37022238	37022370	37025791	37025938	3222	0,2,4,0	2,4,0,0	15,0,0,0,0,4,0,0,0	19,1,0,0,1,75,0,0,0	3495	74	1	1.0	0.0,0.01,1.0,NA	0.016,0.0,NA,NA,0.0,0.001,NA,NA,NA	0.332
3223	"ENSG00000146192"	"FGD2"	chr6	+	37027428	37029069	37027428	37027575	37027947	37029069	3223	0,0,0,0	0,2,0,8	7,2,0,0,0,10,0,0,0	11,1,6,0,2,77,0,0,0	446	74	1	1.0	NA,0.0,NA,0.0	0.096,0.249,0.0,NA,0.0,0.021,NA,NA,NA	-0.073
3224	"ENSG00000223705"	"NSUN5P1"	chr7	+	75412788	75415023	75412788	75412932	75414884	75415023	3224	148,372,483,136	31,18,73,5	335,174,71,485,617,577,471,522,207	59,32,5,43,61,62,67,235,74	2026	74	0.0530759377597	0.187053226659	0.148,0.43,0.195,0.498	0.172,0.166,0.342,0.292,0.27,0.254,0.204,0.075,0.093	0.11
3225	"ENSG00000223705"	"NSUN5P1"	chr7	+	75415591	75416191	75415591	75415770	75415980	75416191	3225	81,191,435,37	34,26,32,5	204,91,89,150,294,362,218,670,208	59,33,18,21,55,24,65,87,32	284	74	0.55638227297	1.0	0.383,0.657,0.78,0.658	0.474,0.418,0.563,0.65,0.582,0.797,0.466,0.667,0.629	0.037
3226	"ENSG00000223705"	"NSUN5P1"	chr7	+	75415591	75416191	75415591	75415778	75415980	75416191	3226	77,190,425,35	2,11,0,17	198,89,83,141,293,352,207,625,202	17,12,5,2,15,16,33,64,14	276	74	0.207242053398	0.53675572657	0.912,0.822,1.0,0.356	0.757,0.665,0.817,0.95,0.84,0.855,0.627,0.724,0.795	-0.009
3227	"ENSG00000223705"	"NSUN5P1"	chr7	+	75415591	75416191	75415591	75415770	75416102	75416191	3227	140,276,604,60	2,6,0,0	326,165,145,219,436,449,367,929,342	1,7,6,3,0,2,36,18,5	406	74	0.000701889898961	0.00581123548699	0.927,0.893,1.0,1.0	0.983,0.811,0.815,0.93,1.0,0.976,0.65,0.904,0.926	0.067
3228	"ENSG00000223705"	"NSUN5P1"	chr7	+	75415591	75416191	75415591	75415778	75416102	75416191	3228	136,275,594,58	0,0,0,0	320,163,139,210,435,439,358,884,336	5,0,0,0,0,3,6,0,0	398	74	0.792281226278	1.0	1.0,1.0,1.0,1.0	0.922,1.0,1.0,1.0,1.0,0.965,0.917,1.0,1.0	0.022
3229	"ENSG00000223705"	"NSUN5P1"	chr7	+	75415980	75416191	75415980	75416030	75416102	75416191	3229	99,173,365,57	12,4,0,0	221,130,91,116,278,207,260,486,218	5,2,0,1,4,19,13,16,0	146	74	0.439449632269	0.929239973587	0.807,0.956,1.0,1.0	0.957,0.971,1.0,0.983,0.972,0.847,0.91,0.939,1.0	-0.012
3230	"ENSG00000159784"	"FAM131B"	chr7	-	143359325	143359767	143359325	143359419	143359731	143359767	3230	0,0,0,0	1,2,30,0	4,5,3,0,19,0,2,0,1	1,1,0,0,87,0,3,0,0	386	74	1	1.0	0.0,0.0,0.0,NA	0.434,0.489,1.0,NA,0.04,NA,0.113,NA,1.0	-0.513
3233	"ENSG00000166816"	"LDHD"	chr16	-	75114826	75115339	75114826	75114968	75115197	75115339	3233	0,0,0,0	1,9,0,0	1,0,0,0,0,0,1,0,0	2,10,0,5,0,0,34,5,18	303	74	1	1.0	0.0,0.0,NA,NA	0.109,0.0,NA,0.0,NA,NA,0.007,0.0,0.0	-0.019
3234	"ENSG00000183960"	"KCNH8"	chr3	+	19450105	19451404	19450105	19450305	19451154	19451404	3234	0,0,0,47	0,0,0,0	0,41,19,31,1,0,0,0,0	0,0,0,0,11,0,0,0,0	923	74	1	1.0	NA,NA,NA,1.0	NA,1.0,1.0,1.0,0.007,NA,NA,NA,NA	0.248
3235	"ENSG00000204348"	"DXO"	chr6	-	31970342	31970825	31970342	31970378	31970592	31970825	3235	108,95,284,129	0,0,0,0	220,192,89,81,329,289,615,425,316	0,2,0,0,0,1,0,0,0	288	74	1	1.0	1.0,1.0,1.0,1.0	1.0,0.961,1.0,1.0,1.0,0.987,1.0,1.0,1.0	0.006
3236	"ENSG00000204348"	"DXO"	chr6	-	31970342	31970825	31970342	31970478	31970592	31970825	3236	52,56,163,49	0,0,0,0	103,83,38,28,181,173,283,173,220	0,0,0,0,0,0,4,0,10	188	74	0.579000415676	1.0	1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,0.965,1.0,0.896	0.015
3237	"ENSG00000204348"	"DXO"	chr6	-	31970342	31970825	31970342	31970478	31970605	31970825	3237	59,58,167,50	66,47,51,38	111,89,43,28,195,180,303,191,228	90,99,52,59,107,71,262,190,130	201	74	0.359629650488	0.800678173899	0.248,0.312,0.547,0.326	0.312,0.249,0.233,0.149,0.402,0.483,0.299,0.27,0.392	0.048
3238	"ENSG00000204348"	"DXO"	chr6	-	31970108	31971147	31970108	31970203	31970605	31971147	3238	119,114,344,152	0,0,0,0	200,131,81,69,365,364,669,377,335	0,0,0,0,0,0,3,0,0	476	74	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,0.972,1.0,1.0	0.003
3239	"ENSG00000204348"	"DXO"	chr6	-	31970108	31971147	31970108	31970203	31970911	31971147	3239	169,147,442,217	2,0,0,0	275,169,117,115,540,466,898,574,408	0,10,6,0,0,0,20,5,0	782	74	5.58367661068e-05	0.000683393463438	0.889,1.0,1.0,1.0	1.0,0.615,0.649,1.0,1.0,1.0,0.809,0.916,1.0	0.085
3240	"ENSG00000204348"	"DXO"	chr6	-	31970605	31971147	31970605	31970752	31970911	31971147	3240	51,35,98,65	24,47,112,21	76,38,40,46,181,106,234,203,75	50,50,18,28,80,56,226,113,131	233	74	0.960327874624	1.0	0.403,0.191,0.217,0.496	0.326,0.194,0.414,0.343,0.418,0.375,0.247,0.363,0.154	0.012
3241	"ENSG00000204348"	"DXO"	chr6	-	31970605	31971147	31970605	31970825	31970911	31971147	3241	23,13,74,40	54,34,0,14	29,9,23,32,112,60,138,98,54	73,92,46,14,62,42,142,172,13	160	74	0.130787695455	0.379101081339	0.165,0.15,1.0,0.569	0.155,0.043,0.188,0.514,0.455,0.398,0.31,0.209,0.658	0.145
3243	"ENSG00000072310"	"SREBF1"	chr17	-	17817547	17817916	17817547	17817591	17817695	17817916	3243	44,18,85,123	0,0,0,0	21,18,98,5,61,0,22,43,51	0,0,0,0,2,0,5,0,0	178	74	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,0.927,NA,0.647,1.0,1.0	0.053
3244	"ENSG00000109736"	"MFSD10"	chr4	-	2931374	2931936	2931374	2931465	2931824	2931936	3244	193,75,213,727	54,15,1,133	324,260,312,293,271,434,143,533,554	30,31,133,22,52,49,15,59,104	433	74	0.588696755385	1.0	0.379,0.461,0.973,0.483	0.649,0.589,0.286,0.695,0.471,0.602,0.62,0.607,0.477	0.019
3245	"ENSG00000109736"	"MFSD10"	chr4	-	2931824	2932153	2931824	2931936	2932044	2932153	3245	205,70,121,878	432,790,213,712	227,210,507,142,199,281,88,181,477	1161,1380,695,1051,941,1335,558,1114,1404	182	74	0.000507243479346	0.00441900315469	0.162,0.035,0.188,0.334	0.074,0.058,0.229,0.052,0.079,0.079,0.06,0.062,0.121	0.089
3246	"ENSG00000109736"	"MFSD10"	chr4	-	2932599	2933209	2932599	2932758	2933105	2933209	3246	390,224,309,1028	340,468,176,619	496,393,442,502,271,665,245,629,938	966,1041,513,813,806,1105,483,685,1234	421	74	7.55026019483e-09	3.22416141567e-07	0.168,0.078,0.236,0.226	0.083,0.062,0.132,0.098,0.056,0.096,0.082,0.139,0.118	0.081
3248	"ENSG00000171163"	"ZNF692"	chr1	-	248855557	248855946	248855557	248855635	248855724	248855946	3248	0,11,0,1	15,87,18,29	113,116,0,113,171,85,126,263,31	113,93,19,111,93,60,134,294,27	163	74	0	0.0	0.0,0.054,0.0,0.015	0.312,0.362,0.0,0.316,0.455,0.391,0.299,0.289,0.343	-0.29
3249	"ENSG00000114770"	"ABCC5"	chr3	-	183983752	183987917	183983752	183984894	183987769	183987917	3249	253,278,3,107	6,7,51,0	255,528,12,439,391,294,1179,503,186	6,30,11,4,16,31,72,17,0	2949	74	0.607041555238	1.0	0.514,0.499,0.001,1.0	0.516,0.306,0.027,0.734,0.38,0.192,0.291,0.426,1.0	0.073
3250	"ENSG00000189350"	"FAM179A"	chr2	+	29045323	29052230	29045323	29045410	29051755	29052230	3250	2,11,0,0	10,36,25,6	1,0,0,2,43,5,0,0,14	31,0,29,0,12,2,0,7,0	6419	74	1	1.0	0.002,0.004,0.0,0.0	0.0,NA,0.0,1.0,0.04,0.028,NA,0.0,1.0	-0.294
3251	"ENSG00000163359"	"COL6A3"	chr2	-	237342064	237344843	237342064	237342161	237344349	237344843	3251	0,0,0,0	2,1,0,0	0,0,2,0,0,0,14,58,0	2,13,20,0,0,0,9,0,0	2262	74	1	1.0	0.0,0.0,NA,NA	0.0,0.0,0.003,NA,NA,NA,0.048,1.0,NA	-0.21
3252	"ENSG00000100219"	"XBP1"	chr22	-	28796046	28796192	28796046	28796121	28796147	28796192	3252	2597,4800,2763,2949	269,4,87,64	4652,6498,3815,2552,9826,2111,3405,2085,4427	811,41,243,44,964,1029,1842,1165,75	100	74	8.18667900138e-09	3.38282589195e-07	0.877,0.999,0.959,0.972	0.809,0.992,0.921,0.977,0.883,0.603,0.578,0.57,0.978	0.139
3255	"ENSG00000144354"	"CDCA7"	chr2	+	173363817	173364989	173363817	173363895	173364794	173364989	3255	513,628,0,213	609,896,16,13	628,361,136,229,17,75,0,395,0	1636,1150,664,356,68,33,0,529,0	973	74	1	1.0	0.06,0.051,0.0,0.555	0.028,0.023,0.015,0.047,0.019,0.147,NA,0.054,NA	0.119
3256	"ENSG00000169689"	"STRA13"	chr17	-	82019292	82019909	82019292	82019381	82019857	82019909	3256	13,16,4,4	19,47,0,12	34,31,18,18,50,24,53,46,14	60,128,15,13,79,58,15,106,3	550	74	0.779535463572	1.0	0.084,0.044,1.0,0.043	0.071,0.032,0.139,0.157,0.078,0.053,0.322,0.055,0.386	0.149
3257	"ENSG00000159377"	"PSMB4"	chr1	+	151400441	151401355	151400441	151400588	151401238	151401355	3257	595,297,1307,1356	17,6,84,149	422,260,349,87,618,337,886,1472,1061	29,18,39,2,12,18,98,15,16	724	74	0.536312187512	1.0	0.782,0.835,0.614,0.482	0.598,0.596,0.478,0.816,0.84,0.657,0.48,0.909,0.871	-0.016
3258	"ENSG00000159377"	"PSMB4"	chr1	+	151401238	151401630	151401238	151401355	151401541	151401630	3258	150,111,409,757	261,332,106,238	154,122,189,45,213,155,223,519,285	439,502,233,175,363,327,278,694,438	260	74	0.00588843031282	0.0330280076326	0.141,0.087,0.523,0.475	0.091,0.065,0.188,0.068,0.143,0.119,0.186,0.175,0.156	0.174
3259	"ENSG00000158552"	"ZFAND2B"	chr2	+	219208255	219208486	219208255	219208348	219208425	219208486	3259	27,70,21,41	203,406,451,451	62,30,35,55,228,92,163,200,105	386,455,311,172,974,486,1535,819,722	151	74	1.88535101283e-05	0.000276600031329	0.061,0.078,0.022,0.043	0.073,0.031,0.052,0.135,0.103,0.085,0.049,0.107,0.067	-0.027
3260	"ENSG00000158552"	"ZFAND2B"	chr2	+	219208255	219209647	219208255	219208348	219208571	219209647	3260	69,78,17,64	0,0,0,0	78,39,38,61,283,105,162,311,90	0,2,1,0,0,0,0,0,0	297	74	1	1.0	1.0,1.0,1.0,1.0	1.0,0.829,0.904,1.0,1.0,1.0,1.0,1.0,1.0	0.03
3262	"ENSG00000166313"	"APBB1"	chr11	-	6402081	6402725	6402081	6402209	6402575	6402725	3262	0,0,10,2	5,0,412,36	0,0,10,2,3,0,2,0,0	2,0,3,9,7,0,12,18,0	440	74	1	1.0	0.0,NA,0.004,0.009	0.0,NA,0.359,0.036,0.067,NA,0.027,0.0,NA	-0.077
3264	"ENSG00000155636"	"RBM45"	chr2	+	178123521	178123912	178123521	178123651	178123827	178123912	3264	4,25,10,0	70,80,90,11	24,10,32,29,31,16,43,135,4	101,61,46,60,103,70,51,80,41	250	74	2.80685632292e-07	7.57010831044e-06	0.017,0.085,0.032,0.0	0.066,0.046,0.171,0.125,0.082,0.063,0.2,0.333,0.028	-0.09
3265	"ENSG00000146263"	"MMS22L"	chr6	-	97263334	97268002	97263334	97263448	97267871	97268002	3265	68,145,9,110	24,37,45,1	57,122,26,4,40,83,44,75,42	46,32,36,2,7,9,14,8,0	4497	74	0.988890816186	1.0	0.045,0.061,0.003,0.644	0.02,0.059,0.012,0.032,0.086,0.132,0.049,0.134,1.0	0.019
3266	"ENSG00000146263"	"MMS22L"	chr6	-	97269901	97272881	97269901	97269992	97272703	97272881	3266	138,108,0,6	29,20,50,0	109,127,119,41,132,52,71,0,0	37,15,24,7,15,16,6,6,0	2785	74	1	1.0	0.112,0.125,0.0,1.0	0.073,0.184,0.116,0.135,0.19,0.079,0.239,0.0,NA	0.182
3267	"ENSG00000119650"	"IFT43"	chr14	+	76082294	76082692	76082294	76082367	76082616	76082692	3267	67,33,2,45	77,60,69,43	27,10,8,71,122,80,21,102,91	122,169,57,123,161,222,60,158,139	323	74	0.147462680528	0.416669958029	0.166,0.112,0.007,0.193	0.048,0.013,0.031,0.117,0.148,0.076,0.074,0.129,0.13	0.034
3268	"ENSG00000124224"	"PPP4R1L"	chr20	-	58245782	58247506	58245782	58246252	58247321	58247506	3268	26,68,100,111	18,0,21,10	47,0,350,0,42,32,17,160,0	24,14,22,0,11,26,19,3,0	1143	74	1	1.0	0.086,1.0,0.236,0.418	0.113,0.0,0.507,NA,0.198,0.074,0.055,0.775,NA	0.189
3269	"ENSG00000187325"	"TAF9B"	chrX	-	78137748	78138098	78137748	78137883	78137961	78138098	3269	2,7,7,33	68,73,50,10	2,7,3,4,9,0,14,6,1	131,98,31,25,114,12,141,58,24	152	74	0.0136714390592	0.0652981564397	0.014,0.045,0.064,0.616	0.007,0.034,0.045,0.072,0.037,0.0,0.046,0.048,0.02	0.15
3270	"ENSG00000137822"	"TUBGCP4"	chr15	+	43401715	43403799	43401715	43401850	43403682	43403799	3270	157,134,203,322	20,65,41,0	259,128,169,152,282,152,309,510,14	162,79,50,53,115,42,297,78,0	1906	74	0.0387227426007	0.145097531342	0.234,0.074,0.161,1.0	0.058,0.059,0.116,0.1,0.087,0.123,0.039,0.202,1.0	0.169
3271	"ENSG00000162231"	"NXF1"	chr11	-	62798538	62800486	62798538	62798575	62800376	62800486	3271	1386,2055,957,3358	172,225,335,223	3587,2025,1972,1924,3164,1687,9489,1174,941	502,375,550,188,461,212,702,210,167	1875	74	0.611064336103	1.0	0.241,0.265,0.101,0.373	0.22,0.176,0.124,0.288,0.213,0.239,0.348,0.181,0.182	0.026
3274	"ENSG00000049246"	"PER3"	chr1	+	7829836	7830161	7829836	7829951	7830005	7830161	3274	0,0,11,0	0,0,6,0	0,0,0,0,0,6,14,0,3	0,0,0,2,0,2,2,0,2	128	74	1	1.0	NA,NA,0.515,NA	NA,NA,NA,0.0,NA,0.634,0.802,NA,0.464	0.04
3276	"ENSG00000131470"	"PSMC3IP"	chr17	-	42573477	42574210	42573477	42573587	42574098	42574210	3276	94,27,13,6	0,0,0,0	54,51,47,23,35,36,107,22,0	0,9,0,0,0,0,0,0,0	585	74	1	1.0	1.0,1.0,1.0,1.0	1.0,0.418,1.0,1.0,1.0,1.0,1.0,1.0,NA	0.073
3277	"ENSG00000131470"	"PSMC3IP"	chr17	-	42573477	42574210	42573477	42573623	42574098	42574210	3277	78,4,4,0	35,61,23,0	20,18,44,18,31,36,87,3,0	68,63,7,5,23,6,13,58,0	549	74	1	1.0	0.231,0.009,0.023,NA	0.038,0.037,0.459,0.327,0.154,0.447,0.474,0.007,NA	-0.155
3278	"ENSG00000131470"	"PSMC3IP"	chr17	-	42573477	42574210	42573477	42573623	42574195	42574210	3278	97,26,11,0	6,6,39,6	49,50,59,21,46,45,102,48,0	6,10,6,0,1,0,3,30,0	646	74	1	1.0	0.649,0.332,0.031,0.0	0.483,0.364,0.53,1.0,0.84,1.0,0.796,0.155,NA	-0.393
3279	"ENSG00000135597"	"REPS1"	chr6	-	138926400	138930098	138926400	138926481	138929976	138930098	3279	89,12,3,8	78,151,35,43	60,82,154,50,69,30,103,14,8	258,226,104,106,259,98,184,76,109	3569	74	1	1.0	0.023,0.002,0.002,0.004	0.005,0.007,0.03,0.01,0.005,0.006,0.011,0.004,0.002	-0.001
3282	"ENSG00000166526"	"ZNF3"	chr7	-	100075134	100075630	100075134	100075261	100075541	100075630	3282	34,22,109,9	64,61,161,41	47,24,34,33,63,94,44,6,16	156,111,90,107,159,23,215,85,16	354	74	0.151158543695	0.423394328857	0.1,0.07,0.124,0.044	0.059,0.043,0.073,0.061,0.076,0.461,0.041,0.015,0.173	-0.027
3285	"ENSG00000001630"	"CYP51A1"	chr7	-	92117043	92117212	92117043	92117092	92117176	92117212	3285	252,239,370,197	0,0,0,0	898,372,689,69,110,63,1173,119,78	1,0,0,0,0,0,1,0,0	158	74	1	1.0	1.0,1.0,1.0,1.0	0.998,1.0,1.0,1.0,1.0,1.0,0.998,1.0,1.0	0.0
3286	"ENSG00000128699"	"ORMDL1"	chr2	-	189782421	189783123	189782421	189782602	189783013	189783123	3286	475,741,823,141	139,163,147,103	468,158,247,446,682,846,1155,991,357	176,257,209,99,343,140,623,240,169	485	74	0.0829617398276	0.263181293886	0.343,0.41,0.461,0.173	0.289,0.086,0.153,0.407,0.233,0.48,0.22,0.387,0.244	0.069
3287	"ENSG00000178814"	"OPLAH"	chr8	-	144052982	144053393	144052982	144053129	144053208	144053393	3287	1,0,0,0	0,0,0,0	0,0,0,0,0,2,17,0,3	2,1,0,1,0,0,134,10,3	153	74	1	1.0	1.0,NA,NA,NA	0.0,0.0,NA,0.0,NA,1.0,0.058,0.0,0.326	0.802
3293	"ENSG00000166012"	"TAF1D"	chr11	-	93730676	93731216	93730676	93730712	93731149	93731216	3293	149,62,9,206	197,222,176,379	182,33,93,59,364,84,44,72,461	268,158,182,194,629,159,113,534,632	511	74	0.260800705747	0.633916016559	0.099,0.039,0.007,0.073	0.09,0.029,0.069,0.042,0.077,0.071,0.053,0.019,0.096	-0.006
3294	"ENSG00000166012"	"TAF1D"	chr11	-	93736693	93737239	93736693	93736751	93737063	93737239	3294	333,279,116,139	240,225,284,282	349,82,326,152,575,142,84,165,678	312,197,125,144,510,154,148,356,564	386	74	0.229954051064	0.578287574535	0.21,0.192,0.073,0.086	0.177,0.074,0.333,0.168,0.178,0.15,0.098,0.082,0.187	-0.021
3297	"ENSG00000038358"	"EDC4"	chr16	+	67877508	67878275	67877508	67877656	67878165	67878275	3297	382,68,350,199	4,1,0,9	266,90,309,108,121,152,451,104,233	4,0,14,0,0,0,3,0,0	583	74	0.293289972489	0.689805762972	0.924,0.896,1.0,0.737	0.894,1.0,0.737,1.0,1.0,1.0,0.95,1.0,1.0	-0.064
3298	"ENSG00000038358"	"EDC4"	chr16	+	67881264	67881533	67881264	67881417	67881496	67881533	3298	64,37,134,110	113,182,166,66	73,36,54,56,50,24,96,81,54	333,245,148,178,197,151,199,82,176	153	74	0.00215371063575	0.0150159639372	0.215,0.09,0.281,0.446	0.096,0.066,0.15,0.132,0.109,0.071,0.189,0.323,0.129	0.117
3299	"ENSG00000038358"	"EDC4"	chr16	+	67881667	67882109	67881667	67881845	67881953	67882109	3299	121,50,511,202	138,170,45,43	158,103,108,65,77,39,187,118,191	313,230,167,154,174,150,216,68,63	182	74	0.0329077086093	0.127402040772	0.263,0.107,0.822,0.656	0.17,0.154,0.208,0.146,0.152,0.096,0.26,0.414,0.552	0.223
3300	"ENSG00000038358"	"EDC4"	chr16	+	67882957	67883177	67882957	67883006	67883114	67883177	3300	252,302,469,416	0,0,0,0	696,367,193,336,308,340,540,343,315	3,0,0,1,0,0,2,0,0	182	74	1	1.0	1.0,1.0,1.0,1.0	0.99,1.0,1.0,0.993,1.0,1.0,0.991,1.0,1.0	0.003
3302	"ENSG00000131435"	"PDLIM4"	chr5	+	132271302	132271908	132271302	132271466	132271790	132271908	3302	4,0,0,7	2,0,0,3	4,0,0,0,0,0,0,23,0	0,0,0,0,0,0,0,8,0	398	74	1	1.0	0.271,NA,NA,0.303	1.0,NA,NA,NA,NA,NA,NA,0.348,NA	-0.387
3303	"ENSG00000111344"	"RASAL1"	chr12	-	113119127	113119443	113119127	113119259	113119361	113119443	3303	0,0,0,1	0,0,0,19	0,9,0,0,0,0,0,0,0	0,128,0,0,0,0,0,0,0	176	74	1	1.0	NA,NA,NA,0.022	NA,0.029,NA,NA,NA,NA,NA,NA,NA	-0.007
3304	"ENSG00000111344"	"RASAL1"	chr12	-	113127811	113128178	113127811	113127873	113128064	113128178	3304	0,0,0,10	0,0,0,1	0,5,0,0,0,0,0,0,0	0,89,0,0,0,0,0,0,0	265	74	1	1.0	NA,NA,NA,0.736	NA,0.015,NA,NA,NA,NA,NA,NA,NA	0.721
3306	"ENSG00000105821"	"DNAJC2"	chr7	-	103322510	103322794	103322510	103322632	103322702	103322794	3306	108,37,96,824	90,88,4,154	125,154,201,33,88,34,274,120,130	175,161,163,61,100,73,86,149,86	144	74	0.0438577680293	0.160348095428	0.381,0.178,0.925,0.733	0.269,0.33,0.388,0.218,0.311,0.193,0.621,0.293,0.437	0.214
3310	"ENSG00000188846"	"RPL14"	chr3	+	40461406	40461661	40461406	40461506	40461607	40461661	3310	426,423,320,683	7415,7416,5907,12204	712,694,612,247,525,312,135,960,477	11373,12373,9667,4144,8529,5248,2155,15994,8393	175	74	0.343876696802	0.77378994007	0.024,0.024,0.022,0.023	0.026,0.023,0.026,0.025,0.025,0.025,0.026,0.025,0.023	-0.002
3311	"ENSG00000129667"	"RHBDF2"	chr17	-	76472685	76473105	76472685	76472839	76473004	76473105	3311	41,12,0,2	55,244,0,12	34,4,5,17,83,10,113,0,41	154,99,22,121,288,90,385,14,0	239	74	1	1.0	0.188,0.015,NA,0.049	0.064,0.012,0.066,0.042,0.082,0.033,0.083,0.0,1.0	-0.07
3312	"ENSG00000129667"	"RHBDF2"	chr17	-	76478805	76479277	76478805	76479009	76479081	76479277	3312	17,11,0,1	66,150,0,3	13,11,11,12,21,11,26,0,0	132,68,33,88,210,61,349,15,3	146	74	1	1.0	0.115,0.036,NA,0.145	0.048,0.076,0.145,0.065,0.048,0.084,0.036,0.0,0.0	0.043
3313	"ENSG00000129667"	"RHBDF2"	chr17	-	76487711	76488132	76487711	76487851	76487973	76488132	3313	26,32,2,7	14,13,0,5	36,10,14,19,87,10,100,0,0	23,12,6,5,10,0,58,0,4	196	74	1	1.0	0.412,0.482,1.0,0.346	0.371,0.239,0.468,0.589,0.767,1.0,0.394,NA,0.0	0.081
3314	"ENSG00000129667"	"RHBDF2"	chr17	-	76487711	76488132	76487711	76487909	76488014	76488132	3314	28,9,0,6	0,0,0,0	21,8,10,6,38,0,37,0,0	0,0,0,0,2,0,0,0,0	179	74	1	1.0	1.0,1.0,NA,1.0	1.0,1.0,1.0,1.0,0.887,NA,1.0,NA,NA	0.019
3315	"ENSG00000115053"	"NCL"	chr2	-	231458265	231459125	231458265	231458389	231459000	231459125	3315	216,200,688,89	1593,2152,1741,345	787,484,284,178,501,196,287,150,213	8033,5621,2962,1949,3793,1125,2552,2348,955	685	74	2.50111042988e-12	2.88846189133e-10	0.014,0.01,0.041,0.027	0.01,0.009,0.01,0.01,0.014,0.018,0.012,0.007,0.024	0.01
3316	"ENSG00000160051"	"IQCC"	chr1	+	32206153	32206761	32206153	32206297	32206508	32206761	3316	26,5,131,20	6,4,0,0	33,24,16,12,14,17,92,5,58	7,1,2,14,5,6,22,3,0	285	74	0.0631792780355	0.214599900658	0.529,0.245,1.0,1.0	0.55,0.862,0.675,0.182,0.421,0.424,0.521,0.302,1.0	0.145
3317	"ENSG00000070404"	"FSTL3"	chr19	+	681332	681771	681332	681560	681649	681771	3317	9,1,43,16	47,37,258,57	15,5,3,9,27,2,4,22,25	37,26,29,33,130,38,7,132,139	163	74	0.586303203298	1.0	0.08,0.012,0.07,0.113	0.155,0.08,0.045,0.11,0.086,0.023,0.206,0.07,0.075	-0.026
3318	"ENSG00000204386"	"NEU1"	chr6	-	31859051	31860621	31859051	31859945	31860438	31860621	3318	77,106,479,573	0,0,0,0	205,180,55,63,390,257,685,242,306	0,0,0,0,0,0,2,0,0	567	74	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,0.978,1.0,1.0	0.002
3319	"ENSG00000138442"	"WDR12"	chr2	-	202884197	202884535	202884197	202884303	202884394	202884535	3319	1,11,0,0	51,204,0,3	27,11,0,12,4,4,8,51,9	286,181,46,94,117,96,76,236,30	165	74	1	1.0	0.009,0.024,NA,0.0	0.041,0.027,0.0,0.054,0.015,0.018,0.045,0.088,0.119	-0.034
3320	"ENSG00000110011"	"DNAJC4"	chr11	+	64233893	64234281	64233893	64233980	64234072	64234281	3320	79,140,179,161	128,312,133,248	229,165,214,145,521,214,328,352,417	362,203,276,141,357,303,394,545,358	166	74	0.155208255194	0.430674563804	0.216,0.167,0.375,0.224	0.22,0.266,0.257,0.314,0.394,0.239,0.271,0.224,0.342	-0.035
3321	"ENSG00000169908"	"TM4SF1"	chr3	-	149375442	149375769	149375442	149375588	149375679	149375769	3321	45,70,4,10	495,1541,55,176	41,0,83,0,0,4,2,8,1	307,2,782,10,0,11,4,213,56	165	74	1	1.0	0.039,0.02,0.032,0.025	0.057,0.0,0.045,0.0,NA,0.14,0.183,0.017,0.008	-0.027
3322	"ENSG00000163161"	"ERCC3"	chr2	-	127289336	127289824	127289336	127289501	127289688	127289824	3322	199,114,360,142	70,201,72,31	190,62,165,75,156,109,99,226,69	222,112,109,117,380,148,140,76,112	261	74	0.000554138079023	0.00475397696747	0.446,0.139,0.586,0.565	0.195,0.136,0.3,0.154,0.104,0.173,0.167,0.457,0.149	0.23
3323	"ENSG00000163161"	"ERCC3"	chr2	-	127289336	127289824	127289336	127289519	127289688	127289824	3323	187,105,342,126	37,8,0,35	179,48,141,67,133,102,92,218,64	34,46,46,2,18,27,16,5,0	243	74	0.245957987771	0.608010305664	0.606,0.8,1.0,0.523	0.616,0.241,0.483,0.911,0.692,0.535,0.636,0.93,1.0	0.061
3324	"ENSG00000025770"	"NCAPH2"	chr22	+	50523016	50523472	50523016	50523166	50523234	50523472	3324	15,23,108,51	151,200,191,182	36,36,45,3,63,18,30,60,11	330,254,226,80,242,130,212,281,157	142	74	0.00864405927177	0.0455354888422	0.049,0.057,0.228,0.127	0.054,0.069,0.094,0.019,0.119,0.067,0.069,0.1,0.035	0.046
3325	"ENSG00000115207"	"GTF3C2"	chr2	-	27335916	27336425	27335916	27336028	27336197	27336425	3325	15,4,25,24	122,139,240,52	37,13,18,21,39,8,24,12,22	277,152,138,83,223,77,115,63,196	243	74	0.365516010044	0.809267403304	0.036,0.009,0.031,0.123	0.039,0.025,0.038,0.072,0.051,0.031,0.06,0.055,0.033	0.005
